game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2003-02-11-65239,2003-02-11,2003,1,ODI,Canada,Bangladesh,25.0,3.0,0.0,3.0,28.0,1.0,,1.0
cricket-odi-2003-02-15-65245,2003-02-15,2003,1,ODI,Canada,Kenya,20.0,2.0,0.0,3.0,10.0,0.0,,1.0
cricket-odi-2003-02-19-65251,2003-02-19,2003,1,ODI,Canada,Sri Lanka,25.0,2.0,0.0,1.0,9.0,0.0,,1.0
cricket-odi-2003-02-23-65256,2003-02-23,2003,1,ODI,Canada,West Indies,25.0,1.0,0.0,3.0,19.0,1.0,,1.0
cricket-odi-2003-02-27-65264,2003-02-27,2003,1,ODI,South Africa,Canada,16.0,0.0,0.0,3.0,2.0,0.0,,1.0
cricket-odi-2006-11-27-259384,2006-11-27,2006,1,ODI,Bermuda,Canada,45.0,5.0,0.0,2.0,38.0,1.0,1.0,1.0
cricket-odi-2006-11-30-259390,2006-11-30,2006,1,ODI,Bermuda,Canada,45.0,3.0,0.0,3.0,28.0,0.0,,1.0
cricket-odi-2006-12-01-259391,2006-12-01,2006,1,ODI,Canada,Netherlands,65.0,2.0,0.0,4.0,44.0,1.0,,1.0
cricket-odi-2007-02-02-267386,2007-02-02,2007,1,ODI,Bermuda,Canada,7.0,1.0,0.0,6.0,7.0,0.0,,1.0
cricket-odi-2007-02-05-267391,2007-02-05,2007,1,ODI,Kenya,Canada,3.0,0.0,0.0,3.0,7.0,1.0,,1.0
cricket-odi-2007-03-18-247467,2007-03-18,2007,1,ODI,Canada,England,51.0,0.0,1.0,7.0,27.0,1.0,,1.0
