game_id,date,season,week,league,away,home,conversions,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
87,2026-03-27,2026,1,UFL,BIRMINGHAM STALLIONS,LOUISVILLE KINGS,,2.0,,1.0,226.0,0.0,27.0
92,2026-04-04,2026,2,UFL,LOUISVILLE KINGS,ORLANDO STORM,,1.0,,0.0,201.0,0.0,14.0
95,2026-04-10,2026,3,UFL,ORLANDO STORM,LOUISVILLE KINGS,,0.0,,3.0,360.0,0.0,14.0
99,2026-04-16,2026,4,UFL,LOUISVILLE KINGS,HOUSTON GAMBLERS,1.0,1.0,,0.0,192.0,0.0,20.0
106,2026-04-26,2026,5,UFL,LOUISVILLE KINGS,DALLAS RENEGADES,,0.0,,0.0,150.0,0.0,22.0
107,2026-04-30,2026,6,UFL,ST. LOUIS BATTLEHAWKS,LOUISVILLE KINGS,,1.0,,0.0,199.0,0.0,0.0
112,2026-05-09,2026,7,UFL,LOUISVILLE KINGS,DC DEFENDERS,,0.0,,2.0,201.0,0.0,11.0
116,2026-05-16,2026,8,UFL,DC DEFENDERS,LOUISVILLE KINGS,,1.0,1.0,1.0,143.0,0.0,24.0
121,2026-05-24,2026,9,UFL,DALLAS RENEGADES,LOUISVILLE KINGS,1.0,0.0,,2.0,266.0,1.0,21.0
