game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-06-02-HTX-ATX,2023-06-02,2023,6,,HTX,ATX,1.0,,36.0,38.0,,1.0,3.0,,7.0,42.0,4.0,122.0,259.0
2023-06-03-DAL-HTX,2023-06-03,2023,6,,DAL,HTX,,,,,,,,2.0,,,,,
2023-06-17-ATX-HTX,2023-06-17,2023,8,,ATX,HTX,3.0,1.0,37.0,35.0,,3.0,,1.0,7.0,43.0,6.0,132.0,206.0
2023-06-23-ATL-HTX,2023-06-23,2023,9,,ATL,HTX,3.0,,37.0,42.0,,,2.0,3.0,7.0,47.0,4.0,117.0,364.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,,HTX,ATX,6.0,,34.0,31.0,1.0,2.0,3.0,4.0,3.0,37.0,5.0,119.0,512.0
2023-07-15-HTX-DAL,2023-07-15,2023,12,,HTX,DAL,1.0,,17.0,22.0,,1.0,2.0,1.0,9.0,25.0,3.0,10.0,178.0
