game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-usl1-2019-e7Mz0LJqr0,,2019,1,USL1,,,0.0,0.0,34.1452,22.6171,0.0,4.0,1.6883,0.0,1.7304,0.0,0.1111,0.0,493.0,0.8457,162.0,8.0698,4.9814,0.0,5.0,0.0,9.0,0.0,0.0,0.0,2.3117,0.0,0.0,0.7959,0.0
soccer-mls-2020-kRQand1MKZ,,2020,1,MLS,,,0.0,0.0,44.5831,38.1616,0.0,15.0,-3.1795,0.0,0.8251,0.0,0.175,0.0,1559.0,0.5302,496.0,-17.4114,-3.5104,0.0,60.0,0.0,80.0,0.0,0.0,0.0,18.1795,0.0,0.0,0.5653,0.0
soccer-uslc-2020-7vQ7x3YMD1,,2020,1,USLC,,,0.0,0.0,47.6236,42.2221,0.0,2.0,-1.5223,0.0,0.5678,0.0,0.1333,0.0,508.0,0.6211,161.0,6.2903,3.907,0.0,12.0,0.0,15.0,0.0,0.0,0.0,3.5223,0.0,0.0,0.582,0.0
soccer-mls-2021-kRQand1MKZ,,2021,1,MLS,,,0.0,0.0,37.9795,30.2892,0.0,13.0,3.3284,-0.0664,1.3441,0.0,0.16,0.0,500.0,0.6408,142.0,-4.2719,-3.0084,0.0,12.0,1.0,25.0,0.0,0.0,0.0664,9.6716,-0.0664,0.0664,0.6709,0.0649
soccer-mls-2022-kRQand1MKZ,,2022,1,MLS,,,1.0,0.7238,40.6417,33.4059,0.0,45.0,-4.2265,0.0,0.9141,1.0,0.1524,1.0,3226.0,0.6375,913.0,-17.9918,-1.9706,0.0,117.0,0.0,164.0,0.0,0.2762,0.0,49.2265,0.0,0.2762,0.6572,0.0
soccer-mls-2023-kRQand1MKZ,,2023,1,MLS,,,1.0,0.9121,33.7103,24.2989,0.0,42.0,5.3528,0.0,1.1461,1.0,0.1111,1.0,2956.0,0.7632,925.0,-5.2962,-0.5726,0.0,91.0,0.0,135.0,0.0,0.0879,0.0,36.6472,0.0,0.0879,0.769,0.0
soccer-mls-2024-kRQand1MKZ,,2024,1,MLS,,,0.0,0.0,42.6334,35.7634,0.0,37.0,-2.5415,0.0,0.9357,0.0,0.1897,0.0,2961.0,0.565,908.0,-30.4484,-3.3533,0.0,79.0,0.0,116.0,0.0,0.0,0.0,39.5415,0.0,0.0,0.5985,0.0
soccer-mls-2025-kRQand1MKZ,,2025,1,MLS,,,0.0,0.0,42.2742,34.7634,0.0,35.0,-8.7543,0.0,0.7999,0.0,0.128,0.0,3410.0,0.6095,1132.0,-6.6047,-0.5835,0.0,122.0,0.0,164.0,0.0,0.0,0.0,43.7543,0.0,0.0,0.6154,0.0
soccer-mls-2026-zeQZkL1MKw,,2026,1,MLS,,,0.0,-0.0282,31.7462,20.393,0.0,21.0,3.9869,0.0,1.2343,0.0,0.0943,1.0,1128.0,0.8605,430.0,8.3772,1.9482,0.0,31.0,0.0,53.0,0.0,0.0282,0.0,17.0131,0.0,0.0282,0.841,0.0
