game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2021-08-18-1273141,2021-08-18,2021,1,T20I,Ghana,Rwanda,40.0,9.0,0.0,2.0,58.0,1.0,24.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0
cricket-t20i-2021-08-20-1273143,2021-08-20,2021,1,T20I,Rwanda,Ghana,11.0,3.0,0.0,2.0,14.0,0.0,18.0,0.0,0.0,23.0,2.0,1.0,,1.0
cricket-t20i-2021-08-20-1273144,2021-08-20,2021,1,T20I,Ghana,Rwanda,28.0,3.0,0.0,1.0,22.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-t20i-2021-08-21-1273145,2021-08-21,2021,1,T20I,Rwanda,Ghana,57.0,8.0,1.0,1.0,80.0,4.0,18.0,0.0,0.0,28.0,0.0,1.0,,1.0
cricket-t20i-2021-10-16-1283021,2021-10-16,2021,1,T20I,Rwanda,Ghana,3.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2021-10-16-1283023,2021-10-16,2021,1,T20I,Seychelles,Ghana,31.0,7.0,1.0,1.0,36.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,,1.0
cricket-t20i-2021-10-20-1283034,2021-10-20,2021,1,T20I,Swaziland,Ghana,11.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-t20i-2021-10-21-1283037,2021-10-21,2021,1,T20I,Uganda,Ghana,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2022-09-16-1332498,2022-09-16,2022,1,T20I,Ghana,Mozambique,37.0,5.0,0.0,1.0,34.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-t20i-2022-09-18-1332507,2022-09-18,2022,1,T20I,Botswana,Ghana,13.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,15.0,0.0,2.0,,1.0
cricket-t20i-2022-12-02-1343773,2022-12-02,2022,1,T20I,Ghana,Mozambique,3.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2022-12-05-1343783,2022-12-05,2022,1,T20I,Ghana,Sierra Leone,4.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,,1.0
