game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202505200CON,2025-05-20,2025,1,WNBA,LVA,CON,2.0,1.0,4.0,0.5,2.0,1.0,0.429,7.0,3.0,,1.0,4.0,4.0,,25.366666666666667,,-6.0,11.0,4.0,2.0,3.0
WNBA_202505230MIN,2025-05-23,2025,1,WNBA,CON,MIN,3.0,2.0,3.0,0.2,5.0,1.0,0.455,11.0,5.0,1.0,,,,,28.133333333333333,3.0,,11.0,6.0,3.0,2.0
WNBA_202505250ATL,2025-05-25,2025,1,WNBA,CON,ATL,3.0,,1.0,,,,0.2,5.0,1.0,2.0,,,,,28.216666666666665,1.0,-14.0,2.0,2.0,,2.0
WNBA_202505270CON,2025-05-27,2025,1,WNBA,DAL,CON,2.0,,2.0,,3.0,,0.333,9.0,3.0,4.0,1.0,2.0,2.0,,21.866666666666667,,-6.0,8.0,2.0,,1.0
WNBA_202505300IND,2025-05-30,2025,1,WNBA,CON,IND,6.0,,2.0,0.6,5.0,3.0,0.5,6.0,3.0,1.0,0.75,4.0,3.0,,32.25,,14.0,12.0,2.0,,
WNBA_202506010NYL,2025-06-01,2025,1,WNBA,CON,NYL,2.0,,,,5.0,,0.143,7.0,1.0,,,,,,31.3,1.0,-26.0,2.0,1.0,2.0,3.0
WNBA_202506060CON,2025-06-06,2025,1,WNBA,ATL,CON,2.0,2.0,3.0,,2.0,,0.444,9.0,4.0,1.0,0.5,2.0,1.0,,24.016666666666666,2.0,8.0,9.0,5.0,3.0,2.0
WNBA_202506080WAS,2025-06-08,2025,1,WNBA,CON,WAS,2.0,1.0,,,2.0,,0.167,6.0,1.0,3.0,,,,,21.533333333333335,,-34.0,2.0,,2.0,3.0
WNBA_202506170IND,2025-06-17,2025,1,WNBA,CON,IND,5.0,1.0,3.0,0.333,3.0,1.0,0.5,6.0,3.0,4.0,,,,,20.316666666666666,,-6.0,7.0,3.0,,
WNBA_202506180CON,2025-06-18,2025,1,WNBA,PHO,CON,3.0,,,,2.0,,0.286,7.0,2.0,3.0,0.75,4.0,3.0,,22.533333333333335,1.0,2.0,7.0,1.0,1.0,1.0
WNBA_202506200CON,2025-06-20,2025,1,WNBA,DAL,CON,2.0,2.0,1.0,0.5,4.0,2.0,0.3,10.0,3.0,5.0,,2.0,,,27.516666666666666,3.0,,8.0,4.0,3.0,3.0
WNBA_202506220GSV,2025-06-22,2025,1,WNBA,CON,GSV,3.0,2.0,4.0,,3.0,,0.167,6.0,1.0,1.0,,,,,32.0,,-11.0,2.0,4.0,2.0,2.0
WNBA_202506250LVA,2025-06-25,2025,1,WNBA,CON,LVA,3.0,2.0,2.0,,1.0,,0.5,10.0,5.0,,,,,,29.533333333333335,,-22.0,10.0,2.0,2.0,1.0
WNBA_202506270SEA,2025-06-27,2025,1,WNBA,CON,SEA,6.0,2.0,1.0,,1.0,,0.167,6.0,1.0,2.0,0.667,3.0,2.0,,24.133333333333333,,-8.0,4.0,1.0,2.0,3.0
WNBA_202506290MIN,2025-06-29,2025,1,WNBA,CON,MIN,1.0,1.0,1.0,,1.0,,0.375,8.0,3.0,1.0,0.75,4.0,3.0,,24.433333333333334,1.0,-24.0,9.0,2.0,1.0,1.0
WNBA_202507060CON,2025-07-06,2025,1,WNBA,LVA,CON,1.0,1.0,6.0,,3.0,,0.385,13.0,5.0,1.0,,,,,30.85,1.0,-14.0,10.0,7.0,1.0,3.0
WNBA_202507090CON,2025-07-09,2025,1,WNBA,SEA,CON,7.0,1.0,3.0,0.333,3.0,1.0,0.444,9.0,4.0,2.0,1.0,2.0,2.0,,34.0,1.0,-2.0,11.0,4.0,4.0,
WNBA_202507110SEA,2025-07-11,2025,1,WNBA,CON,SEA,3.0,,2.0,0.4,5.0,2.0,0.308,13.0,4.0,,0.5,4.0,2.0,,34.88333333333333,,-8.0,12.0,2.0,2.0,1.0
WNBA_202507130LAS,2025-07-13,2025,1,WNBA,CON,LAS,1.0,1.0,6.0,0.75,4.0,3.0,0.727,11.0,8.0,1.0,0.5,2.0,1.0,,29.516666666666666,,-3.0,20.0,6.0,3.0,2.0
WNBA_202507150CON,2025-07-15,2025,1,WNBA,IND,CON,3.0,,4.0,,3.0,,0.4,10.0,4.0,5.0,,,,,29.016666666666666,1.0,-3.0,8.0,5.0,2.0,
WNBA_202507240CON,2025-07-24,2025,1,WNBA,LAS,CON,1.0,1.0,1.0,,,,,1.0,,2.0,0.833,6.0,5.0,,18.1,1.0,-10.0,5.0,2.0,,1.0
WNBA_202507270CON,2025-07-27,2025,1,WNBA,GSV,CON,3.0,2.0,4.0,0.333,3.0,1.0,0.4,5.0,2.0,1.0,,,,,23.866666666666667,2.0,24.0,5.0,6.0,1.0,
WNBA_202507280CON,2025-07-28,2025,1,WNBA,SEA,CON,1.0,,,0.5,2.0,1.0,0.286,7.0,2.0,,,,,,12.766666666666667,,-16.0,5.0,,,2.0
WNBA_202508010CON,2025-08-01,2025,1,WNBA,NYL,CON,2.0,,2.0,,1.0,,0.4,5.0,2.0,2.0,0.5,2.0,1.0,,15.55,,-5.0,5.0,2.0,2.0,
WNBA_202508030CON,2025-08-03,2025,1,WNBA,NYL,CON,4.0,,1.0,1.0,1.0,1.0,0.6,5.0,3.0,2.0,,,,,20.8,,1.0,7.0,1.0,2.0,1.0
WNBA_202508050PHO,2025-08-05,2025,1,WNBA,CON,PHO,1.0,1.0,2.0,,2.0,,0.25,4.0,1.0,1.0,,,,,12.6,,-19.0,2.0,2.0,,1.0
WNBA_202508070LAS,2025-08-07,2025,1,WNBA,CON,LAS,3.0,,,0.5,2.0,1.0,0.6,5.0,3.0,2.0,,,,,21.95,1.0,-8.0,7.0,1.0,2.0,1.0
WNBA_202508100LVA,2025-08-10,2025,1,WNBA,CON,LVA,4.0,1.0,1.0,0.5,4.0,2.0,0.7,10.0,7.0,1.0,1.0,1.0,1.0,,27.683333333333334,,7.0,17.0,1.0,3.0,2.0
WNBA_202508110GSV,2025-08-11,2025,1,WNBA,CON,GSV,1.0,1.0,5.0,0.5,2.0,1.0,0.571,7.0,4.0,,,,,,28.733333333333334,,-7.0,9.0,5.0,2.0,1.0
WNBA_202508130CON,2025-08-13,2025,1,WNBA,CHI,CON,6.0,2.0,2.0,0.5,2.0,1.0,0.375,8.0,3.0,2.0,1.0,1.0,1.0,,31.533333333333335,1.0,5.0,8.0,3.0,3.0,
WNBA_202508170CON,2025-08-17,2025,1,WNBA,IND,CON,2.0,5.0,2.0,0.75,4.0,3.0,0.6,10.0,6.0,3.0,,,,,36.333333333333336,,-10.0,15.0,2.0,,2.0
