game_id,date,season,week,league,away,home,assists,blk,cto,goals,lb,pim,sog,to
703347730,2025-12-06,2025,1,NLL,CALGARY,SASKATCHEWAN,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
