game_id,date,season,week,league,away,home,interceptions_made,sacks,tackles
SYNTHETIC_CFL_2023_W2_WPG,,2023,2,CFL,,,,,2.0
SYNTHETIC_CFL_2023_W12_WPG,,2023,12,CFL,,,0.0,0.0,0.0
SYNTHETIC_CFL_2023_W21_WPG,,2023,21,CFL,,,0.0,0.0,4.0
