game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452435,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660091,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457576,,,2,,,,6.0,5.0,0.0,0.0,0.0,2.0,0.0
2559386,,,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463132,,,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559393,,,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463412,,,4,,,,2.0,2.0,0.0,0.0,0.0,3.0,0.0
2559399,,,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559406,,,5,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2464827,,,6,,,,4.0,2.0,0.0,0.0,0.0,5.0,0.0
2559381,,,6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559417,,,6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
