game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions
FOOTBALL_AF1_2026_4_19_T612138G1168205@T584747,2026-04-19,2026,2,AF1,Oceanside Bombers,Kentucky Barrels,6.0,6.0,0.0,0.0,0.0,6.0,1.0
