game_id,date,season,week,league,away,home,def_tackles,fg_att,fg_made,gp,pat_att,pat_made
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,2.0,6.0,2.0,5.0,17.0,12.0
