game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nasl-2017-4wM4lGgMjB,,2017,1,NASL,,,0.0,-0.2396,16.9173,-0.6385,0.0,0.0,0.0,1.0,137.0,0.8765,81.0,2.5687,3.1713,0.0,0.0,0.0,0.2396,0.0,0.0,0.2396,0.8448,0.0
soccer-uslc-2018-4wM4lGgMjB,,2018,1,USLC,,,0.0,-2.0616,19.3144,5.3762,0.0,-0.765,0.0,29.0,2957.0,0.7955,1804.0,41.9511,2.3254,0.0,13.0,5.0,2.0616,0.765,0.2162,2.8266,0.7722,0.4643
soccer-uslc-2019-4wM4lGgMjB,,2019,1,USLC,,,5.0,1.5831,19.8753,4.4751,0.0,-0.8333,5.0,33.0,3240.0,0.7703,2064.0,32.0096,1.5509,0.0,14.0,4.0,3.4169,0.8333,-0.2314,4.2502,0.7548,0.6858
soccer-uslc-2020-4wM4lGgMjB,,2020,1,USLC,,,2.0,-0.4216,20.4156,3.534,1.0,-0.8332,3.0,18.0,1488.0,0.8102,980.0,39.4051,4.0209,1.4872,9.0,1.0,2.4216,1.8332,-1.321,4.2547,0.77,1.6374
soccer-mls-2021-kRQand1MKZ,,2021,1,MLS,,,0.0,-0.2467,17.0614,4.036,0.0,-0.0703,0.0,8.0,692.0,0.792,423.0,13.5903,3.2128,0.0,3.0,1.0,0.2467,0.0703,-0.0084,0.317,0.7598,0.0568
soccer-mls-2022-kRQand1MKZ,,2022,1,MLS,,,2.0,0.5933,20.2448,7.6212,1.0,0.5309,3.0,21.0,2407.0,0.7546,1239.0,41.894,3.3813,0.1612,15.0,3.0,1.4067,0.4691,-0.1801,1.8758,0.7208,0.2042
soccer-mlsnp-2022-2lqRX1AMr0,,2022,1,MLSNP,,,0.0,0.0,19.033,3.8068,0.0,0.0,0.0,0.0,195.0,0.8106,132.0,2.869,2.1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889,0.0
soccer-mls-2023-kRQand1MKZ,,2023,1,MLS,,,0.0,-1.7491,20.1288,6.5582,0.0,-0.527,0.0,22.0,2758.0,0.72,1432.0,11.1047,0.7755,0.0,14.0,3.0,1.7491,0.527,-0.0975,2.2761,0.7122,0.4226
soccer-mls-2024-kRQand1MKZ,,2024,1,MLS,,,1.0,-0.2624,19.8006,5.2015,0.0,-0.684,1.0,11.0,1669.0,0.7658,696.0,13.1662,1.8917,0.0,11.0,2.0,1.2624,0.684,-0.5867,1.9463,0.7469,0.2743
soccer-mlsnp-2024-2lqRX1AMr0,,2024,1,MLSNP,,,0.0,-0.2125,19.1929,0.1754,0.0,-0.0667,0.0,2.0,147.0,0.8526,95.0,2.6786,2.8196,0.0,2.0,1.0,0.2125,0.0667,0.1101,0.2793,0.8244,0.0201
soccer-mls-2025-kRQand1MKZ,,2025,1,MLS,,,0.0,-0.0687,19.299,2.9961,0.0,0.0,0.0,1.0,254.0,0.7961,103.0,-0.0782,-0.0759,0.0,0.0,0.0,0.0687,0.0,0.0,0.0687,0.7969,0.0
soccer-mlsnp-2025-2lqRX1AMr0,,2025,1,MLSNP,,,0.0,-0.6513,20.3812,1.7916,1.0,0.6736,1.0,7.0,639.0,0.8073,327.0,0.434,0.1327,0.4556,3.0,2.0,0.6513,0.3264,0.5058,0.9776,0.806,0.222
soccer-mls-2026-kRQand1MKZ,,2026,1,MLS,,,0.0,-0.0514,19.1539,-2.3352,0.0,0.0,0.0,2.0,139.0,0.7869,61.0,-0.3088,-0.5063,0.0,0.0,0.0,0.0514,0.0,0.0,0.0514,0.7919,0.0
