game_id,date,season,week,league,away,home,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_carolina-cobras_SEASON_TOTAL,2021-12-31,,0,,,CAROLINA COBRAS,144.0,241.0,2.0,0.0,50.0,21.9,0.0,0.0,22.0,13.8,45.0,22.0,803.0,89.2,58.0,6.4,16.0,1044.0,116.0
