game_id,date,season,week,league,away,home,conversions,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_USFL_W9_MICH,,,9,USFL,,,0.0,1.0,1.0,118.0,0.0,13.0
