game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_yds,punt_no,punt_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,1.0,1.0,3.0,23.0,701.0
