game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2019-05-06-1182646,2019-05-06,2019,1,T20I,Mozambique,Nigeria,27.0,1.0,0.0,2.0,13.0,0.0,,,1.0
cricket-t20i-2021-06-06-1265214,2021-06-06,2021,1,T20I,Nigeria,Namibia,17.0,0.0,0.0,2.0,3.0,0.0,,,1.0
cricket-t20i-2021-06-09-1265220,2021-06-09,2021,1,T20I,Rwanda,Nigeria,7.0,0.0,0.0,8.0,4.0,0.0,,,1.0
cricket-t20i-2021-06-10-1265222,2021-06-10,2021,1,T20I,Botswana,Nigeria,5.0,0.0,1.0,9.0,4.0,0.0,,,1.0
cricket-t20i-2021-06-11-1265223,2021-06-11,2021,1,T20I,Namibia,Nigeria,5.0,0.0,1.0,8.0,2.0,0.0,,,1.0
cricket-t20i-2021-09-10-1275111,2021-09-10,2021,1,T20I,Namibia,Nigeria,,,,,,,1.0,,1.0
cricket-t20i-2021-09-11-1275115,2021-09-11,2021,1,T20I,Uganda,Nigeria,3.0,0.0,0.0,8.0,0.0,0.0,1.0,,1.0
cricket-t20i-2022-06-10-1318379,2022-06-10,2022,1,T20I,Germany,Nigeria,3.0,0.0,1.0,7.0,1.0,0.0,,1.0,1.0
cricket-t20i-2022-06-15-1318395,2022-06-15,2022,1,T20I,Nigeria,Tanzania,16.0,1.0,0.0,5.0,7.0,0.0,,,1.0
cricket-t20i-2024-03-13-1423473,2024-03-13,2024,1,T20I,Uganda,Nigeria,32.0,0.0,0.0,5.0,13.0,0.0,,,1.0
cricket-t20i-2024-06-03-1435632,2024-06-03,2024,1,T20I,Botswana,Nigeria,,,,,,,,1.0,1.0
cricket-t20i-2024-06-07-1435644,2024-06-07,2024,1,T20I,Nigeria,Malawi,1.0,0.0,0.0,3.0,0.0,0.0,1.0,,1.0
