game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
89,2026-03-28,2026,1,UFL,HOUSTON GAMBLERS,DALLAS RENEGADES,0.0,3.0,376.0,0.0,8.0
94,2026-04-07,2026,2,UFL,ST. LOUIS BATTLEHAWKS,DALLAS RENEGADES,1.0,4.0,240.0,0.0,-1.0
97,2026-04-12,2026,3,UFL,COLUMBUS AVIATORS,DALLAS RENEGADES,0.0,2.0,147.0,0.0,3.0
100,2026-04-17,2026,4,UFL,DALLAS RENEGADES,COLUMBUS AVIATORS,1.0,2.0,144.0,0.0,41.0
106,2026-04-26,2026,5,UFL,LOUISVILLE KINGS,DALLAS RENEGADES,4.0,1.0,195.0,0.0,0.0
109,2026-05-02,2026,6,UFL,DALLAS RENEGADES,DC DEFENDERS,1.0,1.0,258.0,0.0,23.0
113,2026-05-09,2026,7,UFL,DALLAS RENEGADES,BIRMINGHAM STALLIONS,0.0,0.0,166.0,0.0,42.0
115,2026-05-15,2026,8,UFL,ORLANDO STORM,DALLAS RENEGADES,1.0,3.0,134.0,0.0,32.0
121,2026-05-24,2026,9,UFL,DALLAS RENEGADES,LOUISVILLE KINGS,1.0,2.0,139.0,0.0,23.0
