game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,kr_no,kr_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,4.0,34.0,10.0,1.0,18.0
