game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-06-01-1435627,2024-06-01,2024,1,T20I,Kenya,Malawi,6.0,0.0,0.0,7.0,4.0,0.0,24.0,0.0,0.0,18.0,0.0,4.0,,1.0
cricket-t20i-2024-06-02-1435621,2024-06-02,2024,1,T20I,Kenya,Nigeria,,,,,,,24.0,0.0,1.0,22.0,3.0,4.0,,1.0
cricket-t20i-2024-06-03-1435633,2024-06-03,2024,1,T20I,Rwanda,Kenya,8.0,0.0,0.0,9.0,1.0,0.0,24.0,0.0,1.0,20.0,0.0,5.0,,1.0
cricket-t20i-2024-06-04-1435635,2024-06-04,2024,1,T20I,Kenya,Uganda,11.0,1.0,0.0,8.0,7.0,0.0,6.0,0.0,1.0,11.0,0.0,2.0,,1.0
cricket-t20i-2024-06-05-1435638,2024-06-05,2024,1,T20I,Cameroon,Kenya,,,,,,,18.0,0.0,0.0,8.0,2.0,1.0,,1.0
cricket-t20i-2024-06-07-1435645,2024-06-07,2024,1,T20I,Kenya,Botswana,3.0,1.0,1.0,8.0,5.0,0.0,18.0,0.0,0.0,22.0,0.0,4.0,,1.0
cricket-t20i-2024-06-08-1435647,2024-06-08,2024,1,T20I,Kenya,Botswana,8.0,1.0,1.0,7.0,8.0,0.0,12.0,0.0,0.0,8.0,1.0,3.0,,1.0
cricket-t20i-2024-09-11-1450463,2024-09-11,2024,1,T20I,Rwanda,Kenya,3.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0
cricket-t20i-2024-09-11-1450464,2024-09-11,2024,1,T20I,Kenya,Rwanda,11.0,3.0,0.0,7.0,14.0,0.0,21.0,0.0,1.0,23.0,0.0,1.0,,1.0
cricket-t20i-2024-09-13-1450465,2024-09-13,2024,1,T20I,Kenya,Rwanda,,,,,,,24.0,0.0,2.0,32.0,3.0,1.0,,1.0
cricket-t20i-2024-09-14-1450466,2024-09-14,2024,1,T20I,Rwanda,Kenya,11.0,2.0,0.0,8.0,13.0,0.0,24.0,1.0,0.0,29.0,1.0,0.0,,1.0
cricket-t20i-2024-10-29-1457354,2024-10-29,2024,1,T20I,Rwanda,Kenya,8.0,0.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,23.0,2.0,2.0,,1.0
cricket-t20i-2024-10-30-1457355,2024-10-30,2024,1,T20I,Kenya,Rwanda,10.0,0.0,1.0,7.0,8.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-t20i-2024-10-31-1457356,2024-10-31,2024,1,T20I,Rwanda,Kenya,,,,,,,18.0,0.0,0.0,12.0,0.0,0.0,,1.0
cricket-t20i-2024-11-02-1457357,2024-11-02,2024,1,T20I,Kenya,Rwanda,6.0,0.0,1.0,8.0,2.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,1.0
cricket-t20i-2024-11-02-1457358,2024-11-02,2024,1,T20I,Kenya,Rwanda,13.0,0.0,0.0,8.0,7.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,,1.0
cricket-t20i-2025-08-31-1498708,2025-08-31,2025,1,T20I,Kenya,Rwanda,,,,,,,12.0,0.0,1.0,10.0,1.0,0.0,,1.0
