game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2010_SEASON_TOTAL,,2010,1,XLEAGUE,,,72.0,75.0,587.0,67.0,54.0
FOOTBALL_XLEAGUE_2011_SEASON_TOTAL,,2011,1,XLEAGUE,,,80.0,65.0,694.0,43.0,52.0
FOOTBALL_XLEAGUE_2012_SEASON_TOTAL,,2012,1,XLEAGUE,,,75.0,68.0,906.0,70.0,51.0
FOOTBALL_XLEAGUE_2013_SEASON_TOTAL,,2013,1,XLEAGUE,,,79.0,67.1,928.0,66.0,53.0
FOOTBALL_XLEAGUE_2017_SEASON_TOTAL,,2017,1,XLEAGUE,,,88.0,62.5,890.0,50.0,55.0
