game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-SEA-OAK,2023-04-29,2023,1,,SEA,OAK,2.0,,41.0,42.0,1.0,2.0,3.0,1.0,,,44.0,1.0,237.0,247.0
2023-05-13-SLC-OAK,2023-05-13,2023,3,,SLC,OAK,2.0,,18.0,23.0,,,2.0,1.0,,,26.0,3.0,100.0,260.0
2023-05-19-OAK-POR,2023-05-19,2023,4,,OAK,POR,3.0,2.0,33.0,41.0,,1.0,3.0,,1.0,,41.0,,34.0,287.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,,OAK,SLC,3.0,,35.0,43.0,,1.0,5.0,1.0,,,45.0,2.0,104.0,395.0
2023-06-04-OAK-COL,2023-06-04,2023,6,,OAK,COL,,1.0,,,,,,,,,,,,
2023-06-10-SD-OAK,2023-06-10,2023,7,,SD,OAK,3.0,1.0,22.0,23.0,,,1.0,1.0,5.0,,26.0,1.0,30.0,180.0
2023-06-17-COL-OAK,2023-06-17,2023,8,,COL,OAK,4.0,,45.0,55.0,,,2.0,2.0,4.0,,59.0,3.0,87.0,520.0
2023-07-08-POR-OAK,2023-07-08,2023,11,,POR,OAK,,1.0,15.0,19.0,1.0,1.0,1.0,,,,22.0,3.0,51.0,59.0
2023-07-15-LA-OAK,2023-07-15,2023,12,,LA,OAK,4.0,,40.0,45.0,1.0,2.0,,,,,49.0,4.0,92.0,295.0
2023-07-21-OAK-LA,2023-07-21,2023,13,,OAK,LA,,,16.0,18.0,,1.0,2.0,,,1.0,18.0,,118.0,105.0
2023-07-22-OAK-SD,2023-07-22,2023,13,,OAK,SD,0.0,,,,,,,,,,,0.0,,
