game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2017-04-12-1089202,2017-04-12,2017,1,T20I,United Arab Emirates,Papua New Guinea,,,,,,,24.0,1.0,0.0,12.0,1.0,0.0,,1.0
cricket-t20i-2017-04-14-1089203,2017-04-14,2017,1,T20I,United Arab Emirates,Papua New Guinea,,,,,,,12.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-odi-2019-04-10-1179272,2019-04-10,2019,1,ODI,Zimbabwe,United Arab Emirates,24.0,0.0,0.0,10.0,7.0,0.0,36.0,0.0,0.0,30.0,0.0,0.0,,1.0
cricket-odi-2019-04-16-1179275,2019-04-16,2019,1,ODI,Zimbabwe,United Arab Emirates,18.0,2.0,0.0,9.0,11.0,0.0,36.0,0.0,0.0,28.0,0.0,0.0,,1.0
cricket-t20i-2019-01-31-1170457,2019-01-31,2019,1,T20I,United Arab Emirates,Nepal,6.0,0.0,1.0,8.0,6.0,0.0,24.0,0.0,0.0,26.0,2.0,1.0,2.0,1.0
cricket-t20i-2019-02-01-1170458,2019-02-01,2019,1,T20I,United Arab Emirates,Nepal,7.0,0.0,0.0,9.0,4.0,0.0,24.0,0.0,0.0,9.0,2.0,0.0,,1.0
cricket-t20i-2019-02-03-1170459,2019-02-03,2019,1,T20I,United Arab Emirates,Nepal,3.0,0.0,1.0,9.0,5.0,0.0,12.0,0.0,0.0,26.0,1.0,1.0,,1.0
cricket-t20i-2019-03-15-1177484,2019-03-15,2019,1,T20I,United Arab Emirates,United States of America,,,,,,,18.0,0.0,0.0,26.0,1.0,1.0,2.0,1.0
cricket-t20i-2019-03-16-1177485,2019-03-16,2019,1,T20I,United Arab Emirates,United States of America,,,,,,,24.0,0.0,0.0,33.0,3.0,4.0,1.0,1.0
cricket-t20i-2019-08-05-1191006,2019-08-05,2019,1,T20I,Netherlands,United Arab Emirates,,,,,,,12.0,0.0,0.0,22.0,1.0,1.0,,1.0
cricket-t20i-2019-08-08-1191008,2019-08-08,2019,1,T20I,Netherlands,United Arab Emirates,,,,,,,24.0,0.0,0.0,29.0,2.0,1.0,1.0,1.0
cricket-t20i-2019-10-18-1199502,2019-10-18,2019,1,T20I,United Arab Emirates,Oman,1.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,,1.0
cricket-t20i-2019-10-19-1199507,2019-10-19,2019,1,T20I,United Arab Emirates,Ireland,,,,,,,24.0,0.0,0.0,31.0,0.0,0.0,,1.0
cricket-t20i-2019-10-22-1199519,2019-10-22,2019,1,T20I,United Arab Emirates,Jersey,4.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,,1.0
cricket-t20i-2019-10-24-1199526,2019-10-24,2019,1,T20I,United Arab Emirates,Nigeria,2.0,0.0,1.0,7.0,8.0,1.0,24.0,2.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2019-10-27-1199540,2019-10-27,2019,1,T20I,United Arab Emirates,Canada,1.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0
cricket-t20i-2019-10-29-1199541,2019-10-29,2019,1,T20I,United Arab Emirates,Netherlands,12.0,0.0,0.0,9.0,11.0,1.0,18.0,0.0,0.0,8.0,0.0,0.0,,1.0
cricket-t20i-2019-10-30-1199543,2019-10-30,2019,1,T20I,United Arab Emirates,Scotland,1.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
cricket-t20i-2020-02-25-1215160,2020-02-25,2020,1,T20I,Saudi Arabia,United Arab Emirates,3.0,0.0,0.0,9.0,0.0,0.0,24.0,1.0,0.0,15.0,1.0,0.0,1.0,1.0
cricket-t20i-2020-02-26-1215164,2020-02-26,2020,1,T20I,Qatar,United Arab Emirates,17.0,1.0,0.0,9.0,18.0,1.0,24.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0
cricket-t20i-2020-02-27-1215165,2020-02-27,2020,1,T20I,Kuwait,United Arab Emirates,1.0,0.0,1.0,7.0,6.0,1.0,24.0,0.0,0.0,9.0,4.0,0.0,2.0,1.0
cricket-t20i-2022-08-21-1328850,2022-08-21,2022,1,T20I,United Arab Emirates,Kuwait,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2022-08-22-1328851,2022-08-22,2022,1,T20I,United Arab Emirates,Singapore,2.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,15.0,1.0,0.0,,1.0
cricket-t20i-2022-08-24-1328854,2022-08-24,2022,1,T20I,United Arab Emirates,Hong Kong,2.0,0.0,0.0,9.0,1.0,0.0,24.0,0.0,0.0,21.0,0.0,0.0,,1.0
