game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2017-4wM4Ezg5jB,,2017,1,NWSL,,,0.0,-0.6329,21.609,8.4614,0.0,,,-0.8096,,0.0,,11.0,1130.0,0.6578,453.0,-19.7621,-4.3625,0.0,,16.0,,5.0,0.6329,0.8096,,0.4132,1.4426,0.7015,0.5413
soccer-nwsl-2018-7vQ7BBzqD1,,2018,1,NWSL,,,0.0,-0.2849,20.6795,6.8722,0.0,,,-0.616,,0.0,,5.0,863.0,0.6809,398.0,7.2215,1.8144,0.0,,9.0,,1.0,0.2849,0.616,,-0.4541,0.9009,0.6628,0.5157
soccer-nwsl-2019-7vQ7BBzqD1,,2019,1,NWSL,,,0.0,-0.6419,21.3367,9.798,0.0,0.0,0.0,-0.3884,0.0,0.0,0.0,10.0,664.0,0.6523,348.0,-4.087,-1.1744,0.0,0.0,8.0,0.0,2.0,0.6419,0.3884,0.0,-0.0235,1.0303,0.664,0.2386
soccer-nwsl-2020-7vQ7BBzqD1,,2020,1,NWSL,,,0.0,-0.0355,15.52,5.4275,0.0,,,0.0,,0.0,,1.0,84.0,0.4474,38.0,-4.3732,-11.5083,0.0,,0.0,,0.0,0.0355,0.0,,0.0,0.0355,0.5625,0.0
