game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-829-3-2,2026-03-05,2026,1,WCF-WORLD,Korea,Japan,0.0,1.0,0.0,9.0,
curling-wcf-world-2026-829-5-2,2026-03-07,2026,1,WCF-WORLD,Japan,Great Britain,1.0,1.0,0.0,11.0,2.0
curling-wcf-world-2026-829-7-1,2026-03-09,2026,1,WCF-WORLD,Latvia,Japan,1.0,1.0,0.0,10.0,4.0
