game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-DAL-ATX,2023-05-06,2023,2,,DAL,ATX,3.0,2.0,8.0,6.0,,1.0,,1.0,7.0,,196.0,52.0
2023-05-13-HTX-DAL,2023-05-13,2023,3,,HTX,DAL,,,4.0,2.0,,,,,4.0,2.0,48.0,12.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,,1.0,4.0,2.0,1.0,2.0,,,3.0,1.0,76.0,19.0
2023-06-03-DAL-HTX,2023-06-03,2023,6,,DAL,HTX,,,4.0,1.0,,2.0,,,2.0,,67.0,-7.0
2023-06-09-CAR-DAL,2023-06-09,2023,7,,CAR,DAL,1.0,,9.0,4.0,1.0,5.0,,,4.0,,256.0,4.0
2023-06-24-ATL-DAL,2023-06-24,2023,9,,ATL,DAL,,,3.0,1.0,,2.0,,,1.0,,20.0,5.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,,DAL,ATX,2.0,1.0,11.0,7.0,,3.0,2.0,,8.0,1.0,212.0,17.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,,ATX,DAL,1.0,1.0,8.0,4.0,1.0,4.0,1.0,,4.0,,174.0,75.0
2023-07-15-HTX-DAL,2023-07-15,2023,12,,HTX,DAL,,2.0,5.0,1.0,,4.0,,,1.0,,102.0,-3.0
2023-07-22-DAL-HTX,2023-07-22,2023,13,,DAL,HTX,,,0.0,0.0,,,,,0.0,,0.0,0.0
