game_id,date,season,week,league,away,home,catches,completions,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-21-TOR-DC,2023-07-21,2023,13,,TOR,DC,10.0,8.0,1.0,10.0,2.0,15.0,58.0
