game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_2022_W7_PIT,,2022,7,USFL,,,,0.0,18.0,1.0
SYNTHETIC_USFL_2022_W8_PIT,,2022,8,USFL,,,0.0,0.0,39.0,2.0
SYNTHETIC_USFL_2022_W9_PIT,,2022,9,USFL,,,,0.0,46.0,4.0
SYNTHETIC_USFL_2022_W10_PIT,,2022,10,USFL,,,,0.0,67.0,4.0
SYNTHETIC_USFL_2023_W7_MAULERS,2023-05-27,2023,7,USFL,MAULERS,STARS,,0.0,17.0,1.0
