game_id,date,season,week,league,away,home,field_goal_yards,missed
SYNTHETIC_XFL_2023_W1_VIPERS,2023-02-18,2023,1,XFL,VIPERS,RENEGADES,,1.0
SYNTHETIC_XFL_2023_W2_VIPERS,2023-02-25,2023,2,XFL,VIPERS,DEFENDERS,0.0,2.0
SYNTHETIC_XFL_2023_W3_VIPERS,2023-03-04,2023,3,XFL,VIPERS,SEA DRAGONS,86.0,1.0
SYNTHETIC_XFL_2023_W4_VIPERS,2023-03-12,2023,4,XFL,DEFENDERS,VIPERS,70.0,1.0
SYNTHETIC_XFL_2023_W5_VIPERS,2023-03-18,2023,5,XFL,VIPERS,GUARDIANS,39.0,1.0
SYNTHETIC_XFL_2023_W7_VIPERS,2023-04-01,2023,7,XFL,VIPERS,BRAHMAS,39.0,1.0
SYNTHETIC_XFL_2023_W8_VIPERS,2023-04-08,2023,8,XFL,BATTLEHAWKS,VIPERS,23.0,1.0
SYNTHETIC_XFL_2023_W9_VIPERS,2023-04-15,2023,9,XFL,ROUGHNECKS,VIPERS,53.0,1.0
SYNTHETIC_XFL_2023_W10_VIPERS,2023-04-23,2023,10,XFL,SEA DRAGONS,VIPERS,53.0,0.0
