game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2015-11-26-902649,2015-11-26,2015,1,T20I,England,Pakistan,20.0,1.0,0.0,1.0,16.0,0.0,1.0
cricket-t20i-2015-11-27-902651,2015-11-27,2015,1,T20I,England,Pakistan,24.0,3.0,0.0,2.0,23.0,0.0,1.0
cricket-t20i-2015-11-30-902653,2015-11-30,2015,1,T20I,England,Pakistan,1.0,0.0,0.0,4.0,0.0,0.0,1.0
cricket-psl-2017-02-18-1075997,2017-02-18,2017,1,PSL,Islamabad United,Peshawar Zalmi,8.0,1.0,0.0,2.0,11.0,1.0,1.0
cricket-psl-2017-02-20-1075999,2017-02-20,2017,1,PSL,Islamabad United,Lahore Qalandars,13.0,0.0,0.0,2.0,18.0,2.0,1.0
cricket-psl-2017-02-24-1076002,2017-02-24,2017,1,PSL,Islamabad United,Quetta Gladiators,16.0,1.0,0.0,2.0,17.0,1.0,1.0
