game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-05-24-1434155,2024-05-24,2024,1,T20I,Bulgaria,Gibraltar,6.0,0.0,0.0,17.0,0.0,2.0,,1.0
cricket-t20i-2024-05-26-1434161,2024-05-26,2024,1,T20I,Romania,Bulgaria,12.0,0.0,0.0,26.0,1.0,0.0,1.0,1.0
