game_id,date,season,week,league,away,home,assist_tackles,int_avg,int_long,int_tds,int_yards,interceptions_made,solo_tackles
FOOTBALL_AAF_2019_2_10_SL@ARI,2019-02-10,2019,1,AAF,SL,ARI,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FOOTBALL_AAF_2019_2_23_ARI@SL,2019-02-23,2019,3,AAF,ARI,SL,2.0,0.0,0.0,0.0,0.0,0.0,4.0
FOOTBALL_AAF_2019_3_30_SD@SL,2019-03-30,2019,8,AAF,SD,SL,1.0,0.0,0.0,0.0,0.0,0.0,0.0
