game_id,date,season,week,league,away,home,rush_attempts,rushing_tds,rushing_yards
FOOTBALL_AAF_2019_3_9_ORL@BIR,2019-03-09,2019,5,AAF,ORL,BIR,3.0,0.0,17.0
