game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,8.0,4.0,91.0,2.0,15.0,15.0,2.0,177.0,23.0,2.0,183.0
