game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,1.0,4.0,,5.0,,5.0,6.0,5.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,6.0,5.0,51.0,5.0,32.0,12.0,101.0,4.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,2.0,4.0,24.0,5.0,34.0,5.0,67.0,6.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,,,5.0,,1.0,-1.0,17.0,1.0
