game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205060CHI,2022-05-06,2022,1,WNBA,LAS,CHI,1.0,,3.0,,,,0.5,2.0,1.0,2.0,18.85,1.0,3.0,2.0,4.0,3.0,1.0
WNBA_202205110CHI,2022-05-11,2022,1,WNBA,NYL,CHI,,1.0,1.0,0.667,3.0,2.0,0.5,4.0,2.0,2.0,14.116666666666667,1.0,7.0,6.0,2.0,,
WNBA_202205140MIN,2022-05-14,2022,1,WNBA,CHI,MIN,1.0,,,,,,,,,1.0,2.35,1.0,-5.0,,1.0,,
WNBA_202205180SEA,2022-05-18,2022,1,WNBA,CHI,SEA,1.0,,,,,,,,,1.0,9.133333333333333,,6.0,,,,
