game_id,date,season,week,league,away,home,assists,blocks,callahans,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,5.0,2.0,1.0,17.0,16.0,,1.0,2.0,3.0,12.0,16.0,1.0,138.0,179.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,,SLC,SEA,1.0,1.0,,27.0,28.0,1.0,,2.0,,14.0,28.0,,73.0,158.0
2023-05-20-OAK-SEA,2023-05-20,2023,4,,OAK,SEA,6.0,,,38.0,30.0,,2.0,2.0,4.0,,36.0,5.0,250.0,291.0
2023-06-02-SEA-POR,2023-06-02,2023,6,,SEA,POR,8.0,1.0,,44.0,39.0,,3.0,4.0,3.0,,41.0,2.0,427.0,351.0
2023-06-10-LA-SEA,2023-06-10,2023,7,,LA,SEA,6.0,1.0,,18.0,17.0,,2.0,1.0,4.0,,17.0,,341.0,216.0
2023-07-15-SD-SEA,2023-07-15,2023,12,,SD,SEA,3.0,,,28.0,25.0,,4.0,5.0,3.0,1.0,25.0,,207.0,394.0
