game_id,date,season,week,league,away,home,pass_att,pass_cmp,pass_lg,pass_yds,rush_att,rush_lg,rush_yds
FOOTBALL_CFL_2016_11_5_SSK@BC,2016-11-05,2016,1,CFL,SSK,BC,11.0,4.0,7.0,24.0,2.0,3.0,5.0
