game_id,date,season,week,league,away,home,assisted_tackles,solo_tackles,tackles,tackles_for_loss,tfl_yards
FOOTBALL_IFL_2026_7_19_TNAZWRANGLERSG20260719SJ7Z@TTUCSONSUGARSKULLS,2026-07-19,2026,19,IFL,NAZ Wranglers,Tucson Sugar Skulls,1.0,1.0,2.0,1.5,0.0
