game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,2.0,2.0,7.0,2.0,3.0
