game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_BREEZE,,2022,1,AUDL,,,0.0,0.0,,,0.0,1.0,,,0.0,30.0,-7.0
SYNTHETIC_AUDL_2022_W2_BREEZE,,2022,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W3_BREEZE,,2022,3,AUDL,,,0.0,1.0,,,0.0,1.0,,,0.0,35.0,10.0
2022-06-18-TOR-DC,2022-06-18,2022,4,,TOR,DC,0.0,3.0,,,0.0,2.0,,,0.0,96.0,21.0
2022-07-02-DC-PHI,2022-07-02,2022,6,,DC,PHI,0.0,0.0,,,0.0,1.0,,,0.0,41.0,14.0
2022-07-08-PHI-DC,2022-07-08,2022,7,AUDL,phoenix,breeze,1.0,1.0,,,0.0,0.0,,,0.0,14.0,50.0
2022-07-15-DC-MTL,2022-07-15,2022,8,AUDL,breeze,royal,0.0,1.0,,,0.0,1.0,,,0.0,59.0,44.0
2022-07-16-DC-OTT,2022-07-16,2022,8,AUDL,breeze,outlaws,0.0,0.0,,,0.0,2.0,,,0.0,48.0,45.0
2022-07-23-DC-BOS,2022-07-23,2022,9,AUDL,breeze,glory,0.0,0.0,,,0.0,0.0,,,1.0,10.0,8.0
2022-07-29-OTT-DC,2022-07-29,2022,10,AUDL,outlaws,breeze,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2023-04-29-DC-CAR,2023-04-29,2023,1,AUDL,DC BREEZE,CAROLINA FLYERS,,1.0,5.0,4.0,,1.0,,4.0,,16.0,14.0
2023-05-07-PHI-DC,2023-05-07,2023,2,AUDL,PHILADELPHIA PHOENIX,DC BREEZE,1.0,1.0,6.0,7.0,,,2.0,7.0,,54.0,52.0
2023-05-13-NY-DC,2023-05-13,2023,3,AUDL,NEW YORK EMPIRE,DC BREEZE,,,2.0,1.0,,,,2.0,1.0,6.0,16.0
2023-06-02-CAR-DC,2023-06-02,2023,6,AUDL,CAROLINA FLYERS,DC BREEZE,,,3.0,3.0,,,,3.0,,-3.0,4.0
2023-06-16-MTL-DC,2023-06-16,2023,8,AUDL,MONTREAL ROYAL,DC BREEZE,1.0,1.0,9.0,9.0,,1.0,1.0,10.0,1.0,50.0,59.0
2023-06-23-DC-MTL,2023-06-23,2023,9,AUDL,DC BREEZE,MONTREAL ROYAL,,2.0,5.0,4.0,,1.0,,5.0,1.0,64.0,36.0
2023-06-24-DC-BOS,2023-06-24,2023,9,AUDL,DC BREEZE,BOSTON GLORY,1.0,,,,,,,,,,
2023-06-30-DC-NY,2023-06-30,2023,10,AUDL,DC BREEZE,NEW YORK EMPIRE,,,1.0,1.0,,,,1.0,,-1.0,-6.0
2023-07-08-BOS-DC,2023-07-08,2023,11,AUDL,BOSTON GLORY,DC BREEZE,,1.0,8.0,6.0,,2.0,,7.0,1.0,28.0,17.0
