game_id,date,season,week,league,away,home,def_int,def_pd,def_sacks,def_tackles,gp,kr_no,kr_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,2.0,1.0,8.0,6.0,3.0,60.0
