game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2008-01-21-325800,2008-01-21,2008,1,ODI,Pakistan,Zimbabwe,60.0,0.0,1.0,60.0,0.0,2.0,1.0
cricket-odi-2008-01-24-325801,2008-01-24,2008,1,ODI,Pakistan,Zimbabwe,60.0,0.0,0.0,55.0,0.0,0.0,1.0
