game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2016-9z5k7Yg5A3,,2016,1,MLS,,,0.0,-0.0407,23.5762,10.5018,0.0,0.0,0.0,1.0,1419.0,0.8559,583.0,21.3442,3.6611,0.0,0.0,0.0,0.0407,0.0,0.0,0.0407,0.8193,0.0
soccer-mls-2017-9z5k7Yg5A3,,2017,1,MLS,,,0.0,0.0,25.5138,5.5804,0.0,0.0,0.0,0.0,402.0,0.8964,193.0,5.786,2.9979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8664,0.0
soccer-uslc-2017-KPqjwN4Q6v,,2017,1,USLC,,,0.0,0.0,22.8232,6.4944,0.0,-0.0603,0.0,0.0,473.0,0.883,265.0,3.5991,1.3581,0.0,1.0,0.0,0.0,0.0603,-0.0603,0.0603,0.8694,0.0399
soccer-uslc-2018-KPqjwN4Q6v,,2018,1,USLC,,,0.0,0.0,24.5335,6.9715,0.0,-0.2019,0.0,0.0,438.0,0.8177,181.0,1.8856,1.0418,0.0,1.0,0.0,0.0,0.2019,-0.2019,0.2019,0.8073,0.004
soccer-uslc-2019-7vQ7x3YMD1,,2019,1,USLC,,,1.0,0.8298,22.7559,6.7389,1.0,-0.2718,2.0,2.0,3164.0,0.8897,1505.0,17.0016,1.1297,0.0144,18.0,4.0,0.1702,1.2718,-0.1936,1.442,0.8784,0.7975
soccer-uslc-2020-7vQ7x3YMD1,,2020,1,USLC,,,0.0,-0.0189,26.4937,8.0816,0.0,0.0,0.0,1.0,1313.0,0.848,513.0,5.3309,1.0392,0.0,0.0,0.0,0.0189,0.0,0.0,0.0189,0.8376,0.0
soccer-uslc-2021-0Oq6JvPq6D,,2021,1,USLC,,,0.0,-0.0973,22.5303,5.815,2.0,0.426,2.0,1.0,2539.0,0.8962,1706.0,8.9998,0.5275,0.989,11.0,5.0,0.0973,1.574,0.8577,1.6714,0.891,1.0002
soccer-mlsnp-2022-eVq3Z0D5WO,,2022,1,MLSNP,,,1.0,0.6214,25.0239,9.9209,1.0,0.1933,2.0,6.0,2394.0,0.7992,1180.0,13.5604,1.1492,0.8811,7.0,2.0,0.3786,0.8067,-0.1749,1.1852,0.7877,0.2491
soccer-mls-2023-wvq9B9wQWn,,2023,1,MLS,,,0.0,-0.0546,22.542,7.3447,0.0,0.0,0.0,2.0,1151.0,0.8196,460.0,10.8802,2.3653,0.0,0.0,0.0,0.0546,0.0,0.0,0.0546,0.7959,0.0
soccer-mlsnp-2023-eVq3Z0D5WO,,2023,1,MLSNP,,,0.0,0.0,25.2002,9.1155,0.0,0.0,0.0,0.0,198.0,0.835,103.0,0.8198,0.7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.0
soccer-mls-2024-wvq9B9wQWn,,2024,1,MLS,,,0.0,0.0,21.2856,7.0566,1.0,0.6315,1.0,0.0,915.0,0.8489,397.0,8.9093,2.2441,0.5195,2.0,1.0,0.0,0.3685,0.3939,0.3685,0.8264,0.2026
soccer-mls-2025-wvq9B9wQWn,,2025,1,MLS,,,0.0,-0.0149,20.0609,5.4885,1.0,0.5146,1.0,1.0,1405.0,0.881,630.0,6.9178,1.0981,0.9019,3.0,1.0,0.0149,0.4854,0.3314,0.5004,0.87,0.3956
