game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2019-09-07-1196033,2019-09-07,2019,1,T20I,Rwanda,Nigeria,24.0,0.0,0.0,1.0,13.0,0.0,,,,,,,,1.0
cricket-t20i-2021-06-07-1265216,2021-06-07,2021,1,T20I,Namibia,Rwanda,37.0,0.0,0.0,6.0,12.0,0.0,18.0,0.0,0.0,10.0,3.0,0.0,,1.0
cricket-t20i-2021-06-09-1265220,2021-06-09,2021,1,T20I,Rwanda,Nigeria,40.0,0.0,0.0,1.0,24.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0
cricket-t20i-2021-06-10-1265221,2021-06-10,2021,1,T20I,Kenya,Rwanda,20.0,0.0,0.0,1.0,15.0,0.0,24.0,0.0,0.0,20.0,0.0,0.0,,1.0
cricket-t20i-2021-06-11-1265224,2021-06-11,2021,1,T20I,Kenya,Rwanda,4.0,0.0,0.0,9.0,1.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,,1.0
cricket-t20i-2021-06-12-1265225,2021-06-12,2021,1,T20I,Rwanda,Nigeria,5.0,0.0,1.0,7.0,2.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
cricket-t20i-2021-09-12-1275116,2021-09-12,2021,1,T20I,Rwanda,Eswatini,9.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2021-09-13-1275118,2021-09-13,2021,1,T20I,Tanzania,Rwanda,5.0,0.0,0.0,8.0,2.0,0.0,24.0,0.0,0.0,20.0,2.0,1.0,1.0,1.0
cricket-t20i-2021-09-16-1275127,2021-09-16,2021,1,T20I,Zimbabwe,Rwanda,8.0,0.0,0.0,9.0,5.0,0.0,24.0,0.0,0.0,29.0,2.0,3.0,,1.0
cricket-t20i-2022-06-09-1318373,2022-06-09,2022,1,T20I,Rwanda,Uganda,12.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
