game_id,date,season,week,league,away,home,assists,blk,cto,goals,lb,pim,sog,to
703331825,2025-10-29,2025,1,NLL,GEORGIA,BUFFALO,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
