game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_CFL_2025_W9_EDM,2025-08-02,2025,9,CFL,HAM,EDM,0.0,0.0,47.0,1.0,3.0
SYNTHETIC_CFL_2025_W13_EDM,2025-09-01,2025,13,CFL,EDM,CGY,,,,0.0,5.0
SYNTHETIC_CFL_2025_W15_EDM,2025-09-13,2025,15,CFL,EDM,TOR,,,,1.0,1.0
SYNTHETIC_CFL_2025_W17_EDM,2025-09-27,2025,17,CFL,SSK,EDM,,,,1.0,2.0
SYNTHETIC_CFL_2025_W19_EDM,2025-10-11,2025,19,CFL,WPG,EDM,,,,0.0,1.0
SYNTHETIC_CFL_2025_W20_EDM,2025-10-17,2025,20,CFL,EDM,BC,,,,0.0,2.0
SYNTHETIC_CFL_2025_W21_EDM,2025-10-24,2025,21,CFL,CGY,EDM,,,,0.0,0.0
