game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-usl1-2019-4JMAkpDqKg,,2019,1,USL1,,,0.0,0.0,14.896,2.5136,0.0,0.0,0.0,0.0,26.0,0.7,10.0,-1.5465,-15.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547,0.0
soccer-mls-2020-kRQabn8MKZ,,2020,1,MLS,,,0.0,0.0,11.8175,-4.7673,0.0,-0.0711,0.0,0.0,19.0,1.0,11.0,0.6158,5.598,0.0,1.0,1.0,0.0,0.0711,-0.0373,0.0711,0.944,0.0
soccer-mls-2021-kRQabn8MKZ,,2021,1,MLS,,,1.0,0.7114,13.9843,-2.0087,0.0,-0.4051,1.0,3.0,464.0,0.8609,230.0,2.0353,0.8849,0.0,7.0,2.0,0.2886,0.4051,0.0082,0.6937,0.852,0.2208
soccer-usl1-2021-4JMAkpDqKg,,2021,1,USL1,,,1.0,0.4938,15.9632,-2.4442,1.0,0.7854,2.0,7.0,525.0,0.8878,205.0,9.9838,4.8702,0.6408,3.0,1.0,0.5062,0.2146,0.1897,0.7208,0.8391,0.1522
soccer-mls-2022-kRQabn8MKZ,,2022,1,MLS,,,0.0,-0.4459,16.6701,1.748,0.0,-0.0951,0.0,1.0,707.0,0.8652,423.0,7.7539,1.8331,0.0,4.0,1.0,0.4459,0.0951,0.0173,0.541,0.8469,0.0528
soccer-mls-2023-kRQabn8MKZ,,2023,1,MLS,,,1.0,0.5135,15.203,-1.6639,0.0,-1.4205,1.0,10.0,1259.0,0.8597,563.0,12.0435,2.1392,0.0,23.0,9.0,0.4865,1.4205,-0.408,1.907,0.8383,1.1283
soccer-mlsnp-2023-4JMAkpDqKg,,2023,1,MLSNP,,,1.0,0.6843,16.7397,0.3821,1.0,0.4294,2.0,5.0,289.0,0.8571,203.0,3.1098,1.5319,0.5346,6.0,3.0,0.3157,0.5706,0.0008,0.8862,0.8418,0.4309
soccer-mls-2024-APk5LGOMOW,,2024,1,MLS,,,0.0,-0.5942,16.4437,-1.1748,0.0,-0.2444,0.0,7.0,818.0,0.8424,495.0,12.2224,2.4692,0.0,8.0,2.0,0.5942,0.2444,-0.2021,0.8386,0.8177,0.1842
soccer-mls-2024-kRQabn8MKZ,,2024,1,MLS,,,3.0,0.7156,17.4787,0.1973,1.0,-0.131,4.0,12.0,1196.0,0.8128,486.0,12.9973,2.6743,0.5823,12.0,2.0,2.2844,1.131,-0.4057,3.4154,0.786,0.6599
soccer-mls-2025-APk5LGOMOW,,2025,1,MLS,,,0.0,0.0,18.3242,-0.1275,0.0,-0.1555,0.0,0.0,261.0,0.7619,126.0,-6.8007,-5.3974,0.0,4.0,1.0,0.0,0.1555,-0.1043,0.1555,0.8159,0.1674
soccer-mls-2025-NPqxKXZ59d,,2025,1,MLS,,,2.0,0.949,18.7329,3.1878,0.0,-0.3137,2.0,8.0,2020.0,0.8562,1106.0,24.7797,2.2405,0.0,9.0,2.0,1.051,0.3137,-0.1076,1.3647,0.8338,0.2061
soccer-mls-2026-a2lqRX2Mr0,,2026,1,MLS,,,0.0,-0.2352,17.6328,2.3609,0.0,-0.4481,0.0,6.0,937.0,0.8735,688.0,22.5898,3.2834,0.0,9.0,3.0,0.2352,0.4481,0.1448,0.6833,0.8407,0.2595
