game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,1.0,1.0,47.0,,20.0,-6.0,64.0,8.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,2.0,3.0,44.0,1.0,15.0,-18.0,108.0,24.0
