game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2003-02-10-65236,2003-02-10,2003,1,ODI,Zimbabwe,Namibia,18.0,3.0,0.0,2.0,26.0,1.0,18.0,0.0,0.0,23.0,1.0,0.0,1.0
cricket-odi-2003-02-16-65247,2003-02-16,2003,1,ODI,Pakistan,Namibia,18.0,1.0,0.0,2.0,14.0,0.0,24.0,0.0,0.0,18.0,1.0,0.0,1.0
cricket-odi-2003-02-19-65252,2003-02-19,2003,1,ODI,England,Namibia,86.0,10.0,0.0,2.0,85.0,1.0,12.0,0.0,0.0,23.0,1.0,2.0,1.0
cricket-odi-2003-02-23-65257,2003-02-23,2003,1,ODI,India,Namibia,30.0,4.0,0.0,2.0,29.0,1.0,,,,,,,1.0
cricket-odi-2003-02-27-65263,2003-02-27,2003,1,ODI,Australia,Namibia,4.0,1.0,0.0,1.0,4.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,1.0
cricket-odi-2003-03-03-65271,2003-03-03,2003,1,ODI,Netherlands,Namibia,42.0,6.0,0.0,1.0,41.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,1.0
