game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105150SEA,2021-05-15,2021,1,WNBA,LVA,SEA,1.0,1.0,12.0,0.375,8.0,3.0,0.474,19.0,9.0,1.0,0.875,8.0,7.0,,35.63333333333333,1.0,11.0,28.0,13.0,,1.0
WNBA_202105180SEA,2021-05-18,2021,1,WNBA,LVA,SEA,1.0,2.0,10.0,0.286,7.0,2.0,0.476,21.0,10.0,3.0,1.0,4.0,4.0,,36.13333333333333,1.0,-8.0,26.0,11.0,1.0,2.0
WNBA_202105200MIN,2021-05-20,2021,1,WNBA,SEA,MIN,2.0,,5.0,0.25,4.0,1.0,0.357,14.0,5.0,2.0,0.5,4.0,2.0,,38.4,2.0,13.0,13.0,7.0,1.0,2.0
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,3.0,5.0,8.0,0.2,5.0,1.0,0.464,28.0,13.0,3.0,0.818,11.0,9.0,,41.35,3.0,5.0,36.0,11.0,1.0,2.0
WNBA_202105250SEA,2021-05-25,2021,1,WNBA,CON,SEA,3.0,1.0,9.0,0.429,7.0,3.0,0.375,16.0,6.0,2.0,0.5,4.0,2.0,,39.68333333333333,3.0,8.0,17.0,12.0,2.0,1.0
WNBA_202105280SEA,2021-05-28,2021,1,WNBA,MIN,SEA,,2.0,8.0,0.333,3.0,1.0,0.556,9.0,5.0,2.0,1.0,4.0,4.0,,25.583333333333332,,28.0,15.0,8.0,,
WNBA_202106010SEA,2021-06-01,2021,1,WNBA,IND,SEA,3.0,2.0,5.0,0.5,6.0,3.0,0.471,17.0,8.0,2.0,0.818,11.0,9.0,,29.233333333333334,1.0,16.0,28.0,6.0,2.0,3.0
WNBA_202106040SEA,2021-06-04,2021,1,WNBA,DAL,SEA,5.0,2.0,9.0,0.143,7.0,1.0,0.389,18.0,7.0,2.0,0.667,12.0,8.0,,36.45,,6.0,23.0,9.0,2.0,
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,1.0,2.0,6.0,0.4,5.0,2.0,0.333,15.0,5.0,1.0,0.667,3.0,2.0,,33.5,1.0,2.0,14.0,7.0,3.0,
WNBA_202106090ATL,2021-06-09,2021,1,WNBA,SEA,ATL,5.0,2.0,9.0,0.5,4.0,2.0,0.455,11.0,5.0,1.0,0.75,4.0,3.0,,32.36666666666667,,18.0,15.0,9.0,,2.0
WNBA_202106110ATL,2021-06-11,2021,1,WNBA,SEA,ATL,3.0,,13.0,,2.0,,0.545,11.0,6.0,4.0,0.857,7.0,6.0,,27.3,,15.0,18.0,13.0,,1.0
WNBA_202106130CON,2021-06-13,2021,1,WNBA,SEA,CON,5.0,,8.0,0.8,5.0,4.0,0.533,15.0,8.0,1.0,1.0,2.0,2.0,,28.166666666666668,1.0,25.0,22.0,9.0,3.0,
WNBA_202106150IND,2021-06-15,2021,1,WNBA,SEA,IND,5.0,1.0,11.0,0.333,6.0,2.0,0.529,17.0,9.0,2.0,,,,,32.666666666666664,1.0,15.0,20.0,12.0,,1.0
WNBA_202106170IND,2021-06-17,2021,1,WNBA,SEA,IND,3.0,1.0,14.0,0.2,5.0,1.0,0.438,16.0,7.0,1.0,0.857,7.0,6.0,,31.383333333333333,1.0,11.0,21.0,15.0,,3.0
WNBA_202106220SEA,2021-06-22,2021,1,WNBA,WAS,SEA,1.0,5.0,6.0,0.333,3.0,1.0,0.417,12.0,5.0,1.0,1.0,6.0,6.0,,32.65,2.0,-4.0,17.0,8.0,1.0,2.0
WNBA_202106270LVA,2021-06-27,2021,1,WNBA,SEA,LVA,3.0,3.0,11.0,0.444,9.0,4.0,0.538,26.0,14.0,5.0,1.0,3.0,3.0,,38.233333333333334,,-8.0,35.0,11.0,2.0,2.0
WNBA_202107020SEA,2021-07-02,2021,1,WNBA,ATL,SEA,4.0,3.0,5.0,0.4,5.0,2.0,0.182,11.0,2.0,,0.75,4.0,3.0,,31.716666666666665,1.0,-3.0,9.0,6.0,,1.0
WNBA_202107040LAS,2021-07-04,2021,1,WNBA,SEA,LAS,4.0,2.0,4.0,0.429,7.0,3.0,0.533,15.0,8.0,1.0,0.667,3.0,2.0,,36.61666666666667,,9.0,21.0,4.0,1.0,2.0
WNBA_202107070SEA,2021-07-07,2021,1,WNBA,LAS,SEA,1.0,,9.0,0.4,5.0,2.0,0.533,15.0,8.0,2.0,0.9,10.0,9.0,,34.6,2.0,17.0,27.0,11.0,3.0,1.0
WNBA_202107090PHO,2021-07-09,2021,1,WNBA,SEA,PHO,3.0,,10.0,0.4,5.0,2.0,0.385,13.0,5.0,4.0,0.75,4.0,3.0,,34.416666666666664,3.0,-9.0,15.0,13.0,2.0,1.0
WNBA_202107110SEA,2021-07-11,2021,1,WNBA,PHO,SEA,2.0,,6.0,0.25,4.0,1.0,0.357,14.0,5.0,1.0,1.0,2.0,2.0,,37.65,1.0,9.0,13.0,7.0,,4.0
WNBA_202108200NYL,2021-08-20,2021,1,WNBA,SEA,NYL,3.0,2.0,12.0,0.333,6.0,2.0,0.462,13.0,6.0,2.0,1.0,5.0,5.0,,32.516666666666666,2.0,27.0,19.0,14.0,,4.0
WNBA_202108220WAS,2021-08-22,2021,1,WNBA,SEA,WAS,2.0,5.0,11.0,0.25,8.0,2.0,0.316,19.0,6.0,1.0,1.0,6.0,6.0,,33.8,1.0,9.0,20.0,12.0,2.0,3.0
WNBA_202108240MIN,2021-08-24,2021,1,WNBA,SEA,MIN,2.0,3.0,13.0,0.143,7.0,1.0,0.261,23.0,6.0,1.0,1.0,5.0,5.0,,36.81666666666667,3.0,-7.0,18.0,16.0,1.0,1.0
WNBA_202108270SEA,2021-08-27,2021,1,WNBA,CHI,SEA,3.0,,7.0,,2.0,,0.308,13.0,4.0,3.0,1.0,10.0,10.0,,34.766666666666666,1.0,-1.0,18.0,8.0,3.0,3.0
WNBA_202108290SEA,2021-08-29,2021,1,WNBA,CHI,SEA,2.0,2.0,5.0,,3.0,,0.5,16.0,8.0,,1.0,3.0,3.0,,25.733333333333334,1.0,-15.0,19.0,6.0,,2.0
