game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2023-05-29-1378007,2023-05-29,2023,1,T20I,Turkey,Sweden,3.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0
cricket-t20i-2023-05-30-1378012,2023-05-30,2023,1,T20I,Turkey,Jersey,20.0,0.0,0.0,3.0,11.0,0.0,12.0,0.0,0.0,13.0,0.0,3.0,1.0
cricket-t20i-2023-06-01-1378015,2023-06-01,2023,1,T20I,France,Turkey,17.0,0.0,0.0,2.0,8.0,0.0,24.0,0.0,0.0,21.0,0.0,3.0,1.0
cricket-t20i-2023-06-02-1378018,2023-06-02,2023,1,T20I,Italy,Turkey,38.0,6.0,0.0,5.0,36.0,0.0,24.0,0.0,0.0,26.0,1.0,2.0,1.0
