game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2025-08-13-1498203,2025-08-13,2025,1,T20I,Singapore,Cambodia,1.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-t20i-2025-08-14-1498204,2025-08-14,2025,1,T20I,Singapore,Cambodia,2.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-t20i-2025-08-16-1498205,2025-08-16,2025,1,T20I,Singapore,Cambodia,5.0,1.0,0.0,6.0,5.0,0.0,1.0,1.0
