game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2026-05-02-1533387,2026-05-02,2026,1,T20I,Germany,Austria,16.0,2.0,0.0,6.0,17.0,0.0,12.0,0.0,0.0,20.0,1.0,0.0,1.0
cricket-t20i-2026-05-03-1533389,2026-05-03,2026,1,T20I,Austria,Germany,16.0,0.0,0.0,6.0,24.0,2.0,24.0,0.0,0.0,34.0,3.0,1.0,1.0
