game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202405140WAS,2024-05-14,2024,1,WNBA,NYL,WAS,,1.0,1.0,,,,0.5,4.0,2.0,2.0,1.0,2.0,2.0,,14.266666666666667,1.0,-2.0,6.0,2.0,,
WNBA_202405170CON,2024-05-17,2024,1,WNBA,WAS,CON,1.0,1.0,,,,,0.6,5.0,3.0,2.0,,,,,18.566666666666666,,-3.0,6.0,,,2.0
WNBA_202405190WAS,2024-05-19,2024,1,WNBA,SEA,WAS,2.0,2.0,8.0,,,,0.333,9.0,3.0,5.0,0.5,6.0,3.0,,24.5,3.0,-2.0,9.0,11.0,1.0,2.0
WNBA_202405210LAS,2024-05-21,2024,1,WNBA,WAS,LAS,1.0,2.0,3.0,,1.0,,0.714,7.0,5.0,4.0,,3.0,,,24.466666666666665,,-2.0,10.0,3.0,3.0,1.0
WNBA_202405230PHO,2024-05-23,2024,1,WNBA,WAS,PHO,1.0,,3.0,,1.0,,0.167,6.0,1.0,2.0,0.5,4.0,2.0,,18.366666666666667,1.0,-9.0,4.0,4.0,,5.0
WNBA_202405250SEA,2024-05-25,2024,1,WNBA,WAS,SEA,1.0,,3.0,,,,0.25,8.0,2.0,2.0,,,,,28.266666666666666,2.0,-18.0,4.0,5.0,1.0,1.0
WNBA_202405290WAS,2024-05-29,2024,1,WNBA,ATL,WAS,1.0,1.0,2.0,,,,0.6,5.0,3.0,4.0,,,,,17.45,3.0,3.0,6.0,5.0,,1.0
WNBA_202405310NYL,2024-05-31,2024,1,WNBA,WAS,NYL,,,4.0,,,,0.333,6.0,2.0,2.0,0.75,4.0,3.0,,14.833333333333334,,-2.0,7.0,4.0,1.0,
WNBA_202406040CON,2024-06-04,2024,1,WNBA,WAS,CON,,1.0,5.0,,,,0.455,11.0,5.0,2.0,1.0,4.0,4.0,,28.05,4.0,-17.0,14.0,9.0,1.0,3.0
WNBA_202406060WAS,2024-06-06,2024,1,WNBA,CHI,WAS,2.0,4.0,13.0,,,,0.833,12.0,10.0,4.0,1.0,3.0,3.0,,35.666666666666664,1.0,-13.0,23.0,14.0,1.0,6.0
WNBA_202406070WAS,2024-06-07,2024,1,WNBA,IND,WAS,2.0,,9.0,,,,0.375,8.0,3.0,2.0,0.5,8.0,4.0,,29.3,3.0,7.0,10.0,12.0,,1.0
WNBA_202406090NYL,2024-06-09,2024,1,WNBA,WAS,NYL,3.0,1.0,4.0,,,,0.667,6.0,4.0,1.0,0.5,2.0,1.0,,30.433333333333334,2.0,,9.0,6.0,2.0,
WNBA_202406110ATL,2024-06-11,2024,1,WNBA,WAS,ATL,,,5.0,,,,0.5,2.0,1.0,4.0,1.0,2.0,2.0,,20.266666666666666,1.0,10.0,4.0,6.0,,
WNBA_202406140WAS,2024-06-14,2024,1,WNBA,CHI,WAS,2.0,3.0,8.0,,,,0.857,7.0,6.0,6.0,0.8,5.0,4.0,,28.883333333333333,1.0,8.0,16.0,9.0,1.0,2.0
WNBA_202406190IND,2024-06-19,2024,1,WNBA,WAS,IND,1.0,,2.0,,,,0.167,6.0,1.0,3.0,1.0,2.0,2.0,,20.35,2.0,-4.0,4.0,4.0,,
WNBA_202406290WAS,2024-06-29,2024,1,WNBA,LVA,WAS,1.0,1.0,5.0,,,,0.333,6.0,2.0,3.0,0.833,6.0,5.0,,20.283333333333335,2.0,4.0,9.0,7.0,1.0,
WNBA_202407020LAS,2024-07-02,2024,1,WNBA,WAS,LAS,,1.0,4.0,,1.0,,0.375,8.0,3.0,3.0,,,,,21.25,1.0,-6.0,6.0,5.0,,2.0
WNBA_202407040LVA,2024-07-04,2024,1,WNBA,WAS,LVA,3.0,,5.0,,1.0,,0.333,6.0,2.0,5.0,0.5,4.0,2.0,,22.85,1.0,-21.0,6.0,6.0,,1.0
WNBA_202407060MIN,2024-07-06,2024,1,WNBA,WAS,MIN,,,1.0,,,,0.667,6.0,4.0,4.0,1.0,2.0,2.0,,20.516666666666666,1.0,-19.0,10.0,2.0,1.0,1.0
WNBA_202407100IND,2024-07-10,2024,1,WNBA,WAS,IND,4.0,,4.0,,,,0.5,8.0,4.0,1.0,0.8,5.0,4.0,,21.133333333333333,2.0,11.0,12.0,6.0,,1.0
WNBA_202407140WAS,2024-07-14,2024,1,WNBA,LVA,WAS,2.0,,3.0,,,,0.4,5.0,2.0,2.0,0.5,4.0,2.0,,19.45,1.0,-13.0,6.0,4.0,2.0,3.0
WNBA_202407160WAS,2024-07-16,2024,1,WNBA,PHO,WAS,,,3.0,,,,0.625,8.0,5.0,3.0,,,,,13.333333333333334,2.0,-11.0,10.0,5.0,,1.0
WNBA_202408150MIN,2024-08-15,2024,1,WNBA,WAS,MIN,1.0,3.0,2.0,,,,0.75,4.0,3.0,4.0,0.75,4.0,3.0,,18.2,,-3.0,9.0,2.0,,
WNBA_202408170WAS,2024-08-17,2024,1,WNBA,MIN,WAS,3.0,,6.0,,,,0.333,6.0,2.0,3.0,0.5,2.0,1.0,,20.533333333333335,1.0,-11.0,5.0,7.0,2.0,2.0
WNBA_202408200WAS,2024-08-20,2024,1,WNBA,SEA,WAS,1.0,,6.0,,,,0.2,5.0,1.0,3.0,,,,,21.183333333333334,1.0,1.0,2.0,7.0,,1.0
WNBA_202408230WAS,2024-08-23,2024,1,WNBA,LAS,WAS,1.0,1.0,3.0,,,,1.0,3.0,3.0,2.0,,,,,20.283333333333335,1.0,-9.0,6.0,4.0,1.0,1.0
WNBA_202408260SEA,2024-08-26,2024,1,WNBA,WAS,SEA,,,4.0,,,,1.0,1.0,1.0,2.0,,,,,15.583333333333334,1.0,-2.0,2.0,5.0,,3.0
WNBA_202408280CHI,2024-08-28,2024,1,WNBA,WAS,CHI,3.0,1.0,2.0,,,,0.375,8.0,3.0,1.0,,2.0,,,26.616666666666667,2.0,6.0,6.0,4.0,2.0,
WNBA_202408310WAS,2024-08-31,2024,1,WNBA,CON,WAS,2.0,,6.0,,1.0,,0.667,6.0,4.0,2.0,0.5,2.0,1.0,,23.85,,-16.0,9.0,6.0,1.0,2.0
WNBA_202409030DAL,2024-09-03,2024,1,WNBA,WAS,DAL,4.0,,3.0,,,,0.2,5.0,1.0,1.0,0.5,2.0,1.0,,20.5,1.0,-18.0,3.0,4.0,1.0,
WNBA_202409050PHO,2024-09-05,2024,1,WNBA,WAS,PHO,1.0,,5.0,,1.0,,0.5,6.0,3.0,2.0,,,,,24.2,1.0,7.0,6.0,6.0,1.0,2.0
WNBA_202409080WAS,2024-09-08,2024,1,WNBA,MIN,WAS,2.0,1.0,3.0,,,,0.5,4.0,2.0,2.0,,,,,23.716666666666665,1.0,-3.0,4.0,4.0,,1.0
WNBA_202409110CHI,2024-09-11,2024,1,WNBA,WAS,CHI,2.0,3.0,6.0,,1.0,,0.7,10.0,7.0,3.0,0.5,2.0,1.0,,23.316666666666666,4.0,20.0,15.0,10.0,1.0,4.0
WNBA_202409130ATL,2024-09-13,2024,1,WNBA,WAS,ATL,1.0,,2.0,,,,,3.0,,,,,,,10.533333333333333,1.0,2.0,,3.0,1.0,1.0
UNRIVALED_2025_SEASON_TOTAL,,2025,1,UNRIVALED,,,1.1,0.4,4.3,100.0,0.1,0.1,57.0,5.6,3.2,2.1,47.1,1.2,0.6,14.0,9.5,1.1,,7.6,5.4,0.6,1.4
WNBA_202505250PHO,2025-05-25,2025,1,WNBA,WAS,PHO,1.0,,5.0,,,,0.667,3.0,2.0,1.0,1.0,2.0,2.0,,14.9,2.0,2.0,6.0,7.0,1.0,2.0
WNBA_202505280WAS,2025-05-28,2025,1,WNBA,IND,WAS,1.0,,2.0,,,,0.2,5.0,1.0,4.0,0.5,4.0,2.0,,19.583333333333332,2.0,9.0,4.0,4.0,1.0,4.0
WNBA_202505300WAS,2025-05-30,2025,1,WNBA,NYL,WAS,1.0,,5.0,,1.0,,0.143,7.0,1.0,2.0,,,,,17.233333333333334,,-27.0,2.0,5.0,,
WNBA_202506030IND,2025-06-03,2025,1,WNBA,WAS,IND,1.0,,1.0,,,,0.667,3.0,2.0,2.0,0.5,2.0,1.0,,14.933333333333334,,-20.0,5.0,1.0,,2.0
WNBA_202506050WAS,2025-06-05,2025,1,WNBA,NYL,WAS,,,1.0,,1.0,,0.333,3.0,1.0,,1.0,1.0,1.0,,12.75,,-3.0,3.0,1.0,,
WNBA_202506080WAS,2025-06-08,2025,1,WNBA,CON,WAS,1.0,,2.0,,1.0,,0.625,8.0,5.0,,0.6,5.0,3.0,,20.4,5.0,19.0,13.0,7.0,1.0,
WNBA_202506150WAS,2025-06-15,2025,1,WNBA,ATL,WAS,,,2.0,,1.0,,0.143,7.0,1.0,2.0,0.75,4.0,3.0,,16.516666666666666,1.0,-1.0,5.0,3.0,1.0,2.0
WNBA_202506170CHI,2025-06-17,2025,1,WNBA,WAS,CHI,1.0,1.0,,,,,0.5,4.0,2.0,3.0,0.5,4.0,2.0,,12.316666666666666,2.0,-6.0,6.0,2.0,1.0,1.0
WNBA_202506200ATL,2025-06-20,2025,1,WNBA,WAS,ATL,,,,,,,1.0,1.0,1.0,,0.5,2.0,1.0,,5.85,,-7.0,3.0,,1.0,1.0
WNBA_202506220WAS,2025-06-22,2025,1,WNBA,DAL,WAS,1.0,,1.0,,,,,1.0,,2.0,,,,,11.083333333333334,,-1.0,,1.0,1.0,2.0
WNBA_202506240WAS,2025-06-24,2025,1,WNBA,MIN,WAS,,,2.0,,,,0.5,6.0,3.0,,0.5,2.0,1.0,,11.25,3.0,-2.0,7.0,5.0,1.0,
WNBA_202506260LVA,2025-06-26,2025,1,WNBA,WAS,LVA,1.0,,2.0,,,,0.6,5.0,3.0,2.0,0.5,2.0,1.0,,12.483333333333333,1.0,3.0,7.0,3.0,1.0,1.0
WNBA_202506280DAL,2025-06-28,2025,1,WNBA,WAS,DAL,,1.0,3.0,,1.0,,,3.0,,,0.75,4.0,3.0,,13.45,1.0,-10.0,3.0,4.0,,
WNBA_202507030MIN,2025-07-03,2025,1,WNBA,WAS,MIN,,,4.0,,,,0.857,7.0,6.0,2.0,0.75,4.0,3.0,,17.983333333333334,2.0,-8.0,15.0,6.0,,4.0
WNBA_202507080WAS,2025-07-08,2025,1,WNBA,CHI,WAS,,1.0,2.0,,1.0,,0.571,7.0,4.0,4.0,,2.0,,,16.95,1.0,-8.0,8.0,3.0,1.0,
WNBA_202507100WAS,2025-07-10,2025,1,WNBA,LVA,WAS,,2.0,5.0,,,,0.6,5.0,3.0,1.0,,,,,15.866666666666667,1.0,4.0,6.0,6.0,,2.0
