game_id,date,season,week,league,away,home,assists,blocks,callahans,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-28-ATX-DAL,2023-05-28,2023,5,AUDL,AUSTIN SOL,DALLAS LEGION,1.0,1.0,1.0,19.0,20.0,,1.0,5.0,,3.0,20.0,,193.0,210.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,AUDL,HOUSTON HAVOC,AUSTIN SOL,,,,30.0,29.0,1.0,2.0,7.0,1.0,,29.0,,229.0,198.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,AUDL,CAROLINA FLYERS,AUSTIN SOL,2.0,,,32.0,32.0,,2.0,1.0,1.0,,32.0,,316.0,115.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,AUDL,AUSTIN SOL,HOUSTON HAVOC,1.0,1.0,,22.0,17.0,1.0,1.0,1.0,2.0,,24.0,4.0,195.0,126.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,AUDL,DALLAS LEGION,AUSTIN SOL,,,,17.0,10.0,1.0,3.0,1.0,,1.0,14.0,3.0,293.0,26.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,AUDL,HOUSTON HAVOC,AUSTIN SOL,1.0,,,14.0,9.0,0.0,4.0,1.0,0.0,0.0,10.0,1.0,204.0,20.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,AUDL,AUSTIN SOL,DALLAS LEGION,,2.0,,,,,,,,,,,,
2024-05-03-HTX-ATX,2024-05-03,2024,2,UFA,havoc,sol,2.0,0.0,,,,0.0,4.0,,,,,1.0,310.0,37.0
2024-05-11-ATX-DAL,2024-05-11,2024,3,UFA,sol,legion,2.0,1.0,,,,0.0,0.0,,,,,0.0,218.0,131.0
2024-05-25-CHI-ATX,2024-05-25,2024,6,UFA,union,sol,2.0,0.0,,,,0.0,2.0,,,,,1.0,123.0,160.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,UFA,flyers,sol,2.0,0.0,,,,0.0,2.0,,,,,2.0,130.0,90.0
2024-06-01-ATX-HTX,2024-06-01,2024,6,UFA,sol,havoc,0.0,1.0,,,,0.0,1.0,,,,,4.0,189.0,110.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,UFA,sol,hustle,2.0,0.0,,,,0.0,1.0,,,,,0.0,137.0,113.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,UFA,sol,flyers,3.0,0.0,,,,0.0,0.0,,,,,4.0,158.0,315.0
2024-06-15-DAL-ATX,2024-06-15,2024,8,UFA,legion,sol,3.0,1.0,,,,0.0,3.0,,,,,3.0,222.0,386.0
2024-06-21-ATX-DAL,2024-06-21,2024,9,UFA,sol,legion,3.0,0.0,,,,0.0,2.0,,,,,0.0,143.0,536.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,UFA,hustle,sol,2.0,1.0,,,,0.0,0.0,,,,,5.0,213.0,402.0
2024-07-06-HTX-ATX,2024-07-06,2024,11,UFA,havoc,sol,1.0,2.0,,,,0.0,0.0,,,,,3.0,23.0,183.0
2024-07-20-ATX-DAL,2024-07-20,2024,13,UFA,sol,legion,4.0,0.0,,,,0.0,2.0,,,,,3.0,340.0,334.0
2025-04-25-ATX-HTX,2025-04-25,2025,1,UFA,sol,havoc,3.0,0.0,,,,0.0,4.0,,,,,1.0,420.0,444.0
2025-05-03-MAD-ATX,2025-05-03,2025,2,UFA,radicals,sol,4.0,0.0,,,,0.0,2.0,,,,,2.0,136.0,281.0
2025-05-10-HTX-ATX,2025-05-10,2025,3,UFA,havoc,sol,2.0,3.0,,,,0.0,1.0,,,,,3.0,348.0,104.0
2025-05-17-COL-ATX,2025-05-17,2025,4,UFA,summit,sol,1.0,3.0,,,,0.0,5.0,,,,,5.0,284.0,198.0
2025-06-06-ATX-LA,2025-06-06,2025,7,UFA,sol,aviators,2.0,1.0,,,,0.0,1.0,,,,,0.0,90.0,153.0
2025-06-07-ATX-SD,2025-06-07,2025,7,UFA,sol,growlers,2.0,0.0,,,,0.0,1.0,,,,,1.0,292.0,210.0
2025-06-14-HTX-ATX,2025-06-14,2025,8,UFA,havoc,sol,1.0,2.0,,,,0.0,3.0,,,,,0.0,274.0,230.0
2025-06-27-ATX-ATL,2025-06-27,2025,10,UFA,sol,hustle,2.0,0.0,,,,0.0,1.0,,,,,4.0,91.0,145.0
2025-06-28-ATX-CAR,2025-06-28,2025,10,UFA,sol,flyers,2.0,0.0,,,,0.0,1.0,,,,,4.0,298.0,252.0
2025-07-05-ATX-HTX,2025-07-05,2025,11,UFA,sol,havoc,4.0,2.0,,,,0.0,1.0,,,,,2.0,260.0,317.0
2025-07-12-LA-ATX,2025-07-12,2025,12,UFA,aviators,sol,2.0,0.0,,,,0.0,4.0,,,,,3.0,184.0,263.0
2025-07-18-CAR-ATX,2025-07-18,2025,13,UFA,flyers,sol,1.0,1.0,,,,0.0,3.0,,,,,5.0,274.0,335.0
2026-04-25-ATL-ATX,2026-04-25,2026,1,UFA,hustle,sol,6.0,0.0,,,,0.0,5.0,,,,,2.0,494.0,171.0
2026-05-02-ATX-HTX,2026-05-02,2026,2,UFA,sol,havoc,4.0,0.0,,,,0.0,4.0,,,,,1.0,257.0,285.0
2026-05-09-HTX-ATX,2026-05-09,2026,3,UFA,havoc,sol,5.0,1.0,,,,0.0,1.0,,,,,0.0,166.0,234.0
