game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goal_pct,field_goals_made,games_played,kick_returns,points,punt_returns,receiving_yards,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_orlando-predators_SEASON_TOTAL,2021-12-31,,0,,,ORLANDO PREDATORS,1.0,0.0,0.0,0.0,12.0,3.0,12.0,1.0,1.0,4.0,0.0,21.0,12.0,57.0,0.0
