game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,rush_att
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,5.0,5.0,6.0,14.0,7.0,1.0
