game_id,date,season,week,league,away,home,recv_lg,recv_rec,recv_tar,recv_yds,ret_lg,ret_num,ret_yds
FOOTBALL_CFL_2019_7_6_CGY@SSK,2019-07-06,2019,1,CFL,CGY,SSK,15.0,1.0,1.0,15.0,27.0,1.0,27.0
