game_id,date,season,week,league,away,home,assists,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,7.0,13.0,4.0,71.0,5.0,87.0,6.0
