game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202106040SEA,2021-06-04,2021,1,WNBA,DAL,SEA,1.0,1.0,5.0,0.4,5.0,2.0,0.438,16.0,7.0,5.0,0.5,4.0,2.0,,30.1,4.0,14.0,18.0,9.0,,3.0
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,1.0,,4.0,,1.0,,,8.0,,2.0,1.0,2.0,2.0,,20.066666666666666,1.0,-9.0,2.0,5.0,1.0,3.0
WNBA_202106080PHO,2021-06-08,2021,1,WNBA,DAL,PHO,4.0,,6.0,1.0,1.0,1.0,0.6,5.0,3.0,3.0,1.0,4.0,4.0,,25.766666666666666,1.0,,11.0,7.0,1.0,
WNBA_202106110PHO,2021-06-11,2021,1,WNBA,DAL,PHO,4.0,1.0,5.0,,1.0,,0.75,8.0,6.0,,0.833,6.0,5.0,,27.133333333333333,1.0,10.0,17.0,6.0,,3.0
WNBA_202106130LVA,2021-06-13,2021,1,WNBA,DAL,LVA,2.0,,6.0,0.25,8.0,2.0,0.4,20.0,8.0,3.0,1.0,6.0,6.0,,33.28333333333333,2.0,-4.0,24.0,8.0,,3.0
WNBA_202106170DAL,2021-06-17,2021,1,WNBA,MIN,DAL,2.0,,2.0,0.5,2.0,1.0,0.286,7.0,2.0,2.0,0.625,8.0,5.0,,22.483333333333334,1.0,-7.0,10.0,3.0,,
WNBA_202106190DAL,2021-06-19,2021,1,WNBA,MIN,DAL,1.0,1.0,2.0,,2.0,,0.5,6.0,3.0,2.0,1.0,1.0,1.0,,15.716666666666667,,19.0,7.0,2.0,,1.0
WNBA_202106220CON,2021-06-22,2021,1,WNBA,DAL,CON,,,3.0,0.5,6.0,3.0,0.462,13.0,6.0,5.0,0.5,2.0,1.0,,30.283333333333335,1.0,-11.0,16.0,4.0,,2.0
WNBA_202106240IND,2021-06-24,2021,1,WNBA,DAL,IND,2.0,2.0,7.0,0.75,4.0,3.0,0.625,8.0,5.0,2.0,1.0,2.0,2.0,,23.15,2.0,6.0,15.0,9.0,,2.0
WNBA_202106260DAL,2021-06-26,2021,1,WNBA,WAS,DAL,5.0,2.0,6.0,,3.0,,0.455,11.0,5.0,1.0,1.0,2.0,2.0,,29.85,2.0,17.0,12.0,8.0,1.0,2.0
WNBA_202106300DAL,2021-06-30,2021,1,WNBA,CHI,DAL,3.0,,3.0,0.25,4.0,1.0,0.429,7.0,3.0,6.0,0.5,4.0,2.0,,20.716666666666665,,-16.0,9.0,3.0,,4.0
WNBA_202107020DAL,2021-07-02,2021,1,WNBA,CHI,DAL,6.0,3.0,6.0,,1.0,,0.5,10.0,5.0,1.0,0.4,5.0,2.0,,32.36666666666667,3.0,21.0,12.0,9.0,1.0,2.0
WNBA_202107050NYL,2021-07-05,2021,1,WNBA,DAL,NYL,1.0,3.0,3.0,0.4,5.0,2.0,0.455,11.0,5.0,3.0,1.0,4.0,4.0,,22.533333333333335,4.0,-1.0,16.0,7.0,,6.0
WNBA_202107070MIN,2021-07-07,2021,1,WNBA,DAL,MIN,7.0,1.0,5.0,0.4,5.0,2.0,0.5,10.0,5.0,5.0,,,,,24.65,1.0,-15.0,12.0,6.0,,1.0
WNBA_202107110DAL,2021-07-11,2021,1,WNBA,LVA,DAL,3.0,,6.0,,4.0,,,10.0,,5.0,0.833,6.0,5.0,,23.05,3.0,-10.0,5.0,9.0,,1.0
WNBA_202109110DAL,2021-09-11,2021,1,WNBA,NYL,DAL,3.0,,2.0,1.0,1.0,1.0,0.444,9.0,4.0,5.0,0.8,5.0,4.0,,22.666666666666668,1.0,19.0,13.0,3.0,,2.0
WNBA_202109190DAL,2021-09-19,2021,1,WNBA,LAS,DAL,3.0,,2.0,,2.0,,0.333,6.0,2.0,4.0,,,,,19.466666666666665,,6.0,4.0,2.0,,4.0
WNBA_202109230CHI,2021-09-23,2021,1,WNBA,DAL,CHI,1.0,1.0,2.0,,,,0.5,10.0,5.0,3.0,0.667,3.0,2.0,,22.483333333333334,2.0,-16.0,12.0,4.0,2.0,2.0
WNBA_202205210DAL,2022-05-21,2022,1,WNBA,MIN,DAL,,,3.0,,4.0,,0.364,11.0,4.0,5.0,1.0,3.0,3.0,,19.0,2.0,7.0,11.0,5.0,,3.0
WNBA_202205240CON,2022-05-24,2022,1,WNBA,DAL,CON,1.0,,1.0,,2.0,,0.25,8.0,2.0,6.0,0.8,5.0,4.0,,12.8,2.0,7.0,8.0,3.0,,
WNBA_202205260CON,2022-05-26,2022,1,WNBA,DAL,CON,2.0,1.0,4.0,0.286,7.0,2.0,0.375,16.0,6.0,4.0,1.0,4.0,4.0,,29.833333333333332,,-20.0,18.0,4.0,,3.0
WNBA_202205310LAS,2022-05-31,2022,1,WNBA,DAL,LAS,4.0,,4.0,0.4,5.0,2.0,0.429,7.0,3.0,4.0,0.8,5.0,4.0,,22.233333333333334,,-5.0,12.0,4.0,1.0,1.0
WNBA_202206030SEA,2022-06-03,2022,1,WNBA,DAL,SEA,6.0,,7.0,0.4,5.0,2.0,0.5,8.0,4.0,2.0,1.0,1.0,1.0,,28.0,4.0,15.0,11.0,11.0,,3.0
WNBA_202206050LVA,2022-06-05,2022,1,WNBA,DAL,LVA,2.0,1.0,9.0,0.143,7.0,1.0,0.25,12.0,3.0,5.0,1.0,4.0,4.0,,30.983333333333334,1.0,,11.0,10.0,,3.0
WNBA_202206100DAL,2022-06-10,2022,1,WNBA,SEA,DAL,,,2.0,0.5,2.0,1.0,0.5,6.0,3.0,3.0,1.0,2.0,2.0,,18.3,,-6.0,9.0,2.0,1.0,1.0
WNBA_202206120DAL,2022-06-12,2022,1,WNBA,SEA,DAL,2.0,,4.0,,2.0,,0.6,10.0,6.0,2.0,1.0,1.0,1.0,,18.9,,-7.0,13.0,4.0,,1.0
WNBA_202207010DAL,2022-07-01,2022,1,WNBA,LAS,DAL,1.0,,2.0,,1.0,,0.2,5.0,1.0,1.0,1.0,5.0,5.0,,16.383333333333333,,-2.0,7.0,2.0,1.0,6.0
WNBA_202207050DAL,2022-07-05,2022,1,WNBA,CON,DAL,2.0,,3.0,0.4,5.0,2.0,0.545,11.0,6.0,2.0,,,,,19.4,,6.0,14.0,3.0,,1.0
WNBA_202207120SEA,2022-07-12,2022,1,WNBA,DAL,SEA,3.0,,5.0,,3.0,,0.333,9.0,3.0,1.0,0.8,5.0,4.0,,22.966666666666665,,5.0,10.0,5.0,2.0,3.0
WNBA_202208180CON,2022-08-18,2022,1,WNBA,DAL,CON,2.0,,2.0,0.4,5.0,2.0,0.375,8.0,3.0,2.0,0.667,3.0,2.0,,15.483333333333333,,-12.0,10.0,2.0,,1.0
WNBA_202208210CON,2022-08-21,2022,1,WNBA,DAL,CON,4.0,,1.0,0.333,3.0,1.0,0.333,6.0,2.0,2.0,,,,,10.266666666666667,,6.0,5.0,1.0,,
WNBA_202208240DAL,2022-08-24,2022,1,WNBA,CON,DAL,3.0,1.0,1.0,,2.0,,0.286,7.0,2.0,2.0,1.0,2.0,2.0,,19.916666666666668,,-18.0,6.0,1.0,,1.0
WNBA_202305200DAL,2023-05-20,2023,1,WNBA,ATL,DAL,3.0,2.0,4.0,0.6,5.0,3.0,0.538,13.0,7.0,3.0,0.889,9.0,8.0,,34.9,3.0,8.0,25.0,7.0,2.0,2.0
WNBA_202305260SEA,2023-05-26,2023,1,WNBA,DAL,SEA,5.0,,7.0,0.2,5.0,1.0,0.429,14.0,6.0,5.0,1.0,4.0,4.0,,31.816666666666666,3.0,8.0,17.0,10.0,,4.0
WNBA_202305280CHI,2023-05-28,2023,1,WNBA,DAL,CHI,,,6.0,0.5,2.0,1.0,0.563,16.0,9.0,4.0,1.0,5.0,5.0,,28.116666666666667,2.0,-2.0,24.0,8.0,1.0,1.0
WNBA_202305300DAL,2023-05-30,2023,1,WNBA,MIN,DAL,5.0,,8.0,0.429,7.0,3.0,0.438,16.0,7.0,2.0,1.0,6.0,6.0,,38.71666666666667,3.0,4.0,23.0,11.0,3.0,3.0
WNBA_202306020WAS,2023-06-02,2023,1,WNBA,DAL,WAS,7.0,,12.0,0.3,10.0,3.0,0.389,18.0,7.0,5.0,0.5,2.0,1.0,,33.7,2.0,8.0,18.0,14.0,3.0,3.0
WNBA_202306040CON,2023-06-04,2023,1,WNBA,DAL,CON,1.0,,9.0,0.333,6.0,2.0,0.471,17.0,8.0,5.0,0.889,9.0,8.0,,40.0,5.0,-6.0,26.0,14.0,3.0,3.0
WNBA_202306070DAL,2023-06-07,2023,1,WNBA,PHO,DAL,,1.0,7.0,0.333,9.0,3.0,0.471,17.0,8.0,4.0,0.833,6.0,5.0,,33.75,3.0,-6.0,24.0,10.0,1.0,2.0
WNBA_202306090DAL,2023-06-09,2023,1,WNBA,PHO,DAL,2.0,,12.0,0.167,6.0,1.0,0.333,15.0,5.0,3.0,1.0,6.0,6.0,,36.983333333333334,4.0,17.0,17.0,16.0,1.0,6.0
WNBA_202306110NYL,2023-06-11,2023,1,WNBA,DAL,NYL,2.0,,6.0,0.167,6.0,1.0,0.353,17.0,6.0,4.0,1.0,4.0,4.0,,37.6,5.0,-15.0,17.0,11.0,2.0,1.0
WNBA_202306140DAL,2023-06-14,2023,1,WNBA,LAS,DAL,4.0,,10.0,0.167,6.0,1.0,0.333,15.0,5.0,2.0,1.0,3.0,3.0,,38.25,3.0,-20.0,14.0,13.0,,3.0
WNBA_202306170DAL,2023-06-17,2023,1,WNBA,SEA,DAL,5.0,1.0,5.0,0.2,5.0,1.0,0.5,18.0,9.0,5.0,1.0,6.0,6.0,,37.916666666666664,2.0,-11.0,25.0,7.0,1.0,2.0
WNBA_202306200DAL,2023-06-20,2023,1,WNBA,ATL,DAL,4.0,,2.0,0.333,3.0,1.0,0.182,11.0,2.0,4.0,1.0,5.0,5.0,,31.65,2.0,13.0,10.0,4.0,1.0,4.0
WNBA_202306230LAS,2023-06-23,2023,1,WNBA,DAL,LAS,3.0,,9.0,0.2,5.0,1.0,0.357,14.0,5.0,3.0,0.667,3.0,2.0,,34.21666666666667,2.0,6.0,13.0,11.0,2.0,3.0
WNBA_202306250LAS,2023-06-25,2023,1,WNBA,DAL,LAS,5.0,,3.0,0.667,3.0,2.0,0.286,7.0,2.0,5.0,1.0,2.0,2.0,,21.9,,-13.0,8.0,3.0,2.0,2.0
WNBA_202306270PHO,2023-06-27,2023,1,WNBA,DAL,PHO,6.0,,10.0,0.25,4.0,1.0,0.4,15.0,6.0,,0.833,6.0,5.0,,36.25,2.0,18.0,18.0,12.0,,5.0
WNBA_202307020DAL,2023-07-02,2023,1,WNBA,WAS,DAL,4.0,,11.0,1.0,2.0,2.0,0.643,14.0,9.0,2.0,0.7,10.0,7.0,,36.18333333333333,4.0,22.0,27.0,15.0,1.0,2.0
WNBA_202307050LVA,2023-07-05,2023,1,WNBA,DAL,LVA,2.0,,1.0,,1.0,,0.4,5.0,2.0,1.0,1.0,5.0,5.0,,17.9,,16.0,9.0,1.0,1.0,
