game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2019-12-02-1208804,2019-12-02,2019,1,T20I,Nepal,Maldives,,,,,,,13.0,3.0,0.0,0.0,6.0,0.0,1.0
cricket-t20i-2019-12-04-1208806,2019-12-04,2019,1,T20I,Nepal,Bangladesh,2.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0
cricket-t20i-2019-12-07-1208810,2019-12-07,2019,1,T20I,Nepal,Maldives,,,,,,,24.0,3.0,0.0,1.0,4.0,1.0,1.0
