game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-05-04-TOR-BOS,2024-05-04,2024,2,,TOR,BOS,3.0,0.0,0.0,3.0,0.0,136.0,206.0
2024-05-11-MTL-TOR,2024-05-11,2024,3,,MTL,TOR,3.0,0.0,1.0,0.0,0.0,81.0,200.0
2024-05-25-PIT-TOR,2024-05-25,2024,5,,PIT,TOR,3.0,0.0,0.0,1.0,0.0,207.0,189.0
2024-05-31-TOR-DC,2024-05-31,2024,6,,TOR,DC,4.0,0.0,0.0,1.0,1.0,204.0,274.0
2024-06-01-TOR-PHI,2024-06-01,2024,6,,TOR,PHI,2.0,0.0,0.0,1.0,2.0,111.0,91.0
2024-06-08-TOR-MTL,2024-06-08,2024,7,,TOR,MTL,2.0,0.0,0.0,3.0,1.0,98.0,84.0
2024-06-15-DC-TOR,2024-06-15,2024,8,,DC,TOR,3.0,0.0,1.0,0.0,1.0,69.0,189.0
2024-06-21-TOR-NY,2024-06-21,2024,9,,TOR,NY,3.0,0.0,0.0,0.0,1.0,208.0,259.0
2024-06-22-TOR-BOS,2024-06-22,2024,9,,TOR,BOS,2.0,0.0,0.0,0.0,1.0,111.0,145.0
2024-06-29-PHI-TOR,2024-06-29,2024,10,,PHI,TOR,1.0,0.0,0.0,2.0,1.0,134.0,163.0
2024-07-19-MTL-TOR,2024-07-19,2024,13,,MTL,TOR,1.0,1.0,0.0,1.0,1.0,145.0,128.0
2024-07-20-BOS-TOR,2024-07-20,2024,13,,BOS,TOR,3.0,0.0,1.0,0.0,0.0,139.0,204.0
