game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2025_W1_MTL,,2025,1,CFL,,,0.0,10.0,1.0,0.0,22.0
SYNTHETIC_CFL_2025_W2_MTL,,2025,2,CFL,,,0.0,25.0,2.0,0.0,75.0
SYNTHETIC_CFL_2025_W4_MTL,,2025,4,CFL,,,0.0,-5.0,1.0,0.0,11.0
SYNTHETIC_CFL_2025_W5_MTL,,2025,5,CFL,,,0.0,37.0,3.0,0.0,21.0
SYNTHETIC_CFL_2025_W7_MTL,,2025,7,CFL,,,,,,0.0,40.0
SYNTHETIC_CFL_2025_W8_MTL,,2025,8,CFL,,,0.0,3.0,2.0,0.0,9.0
SYNTHETIC_CFL_2025_W9_MTL,,2025,9,CFL,,,0.0,9.0,2.0,0.0,20.0
SYNTHETIC_CFL_2025_W10_MTL,,2025,10,CFL,,,0.0,13.0,1.0,0.0,29.0
SYNTHETIC_CFL_2025_W11_MTL,,2025,11,CFL,,,0.0,41.0,3.0,0.0,26.0
SYNTHETIC_CFL_2025_W12_MTL,,2025,12,CFL,,,0.0,13.0,2.0,0.0,36.0
SYNTHETIC_CFL_2025_W14_MTL,,2025,14,CFL,,,0.0,16.0,2.0,0.0,70.0
SYNTHETIC_CFL_2025_W15_MTL,,2025,15,CFL,,,,,,0.0,6.0
