game_id,date,season,week,league,away,home,fumbles,fumbles_lost,interceptions,pass_attempts,pass_completions,pass_long,passing_tds,passing_yards,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards
FOOTBALL_IFL_2026_8_2_T4ORLANDOPIRATESG20260802I88B@T1GREENBAYBLIZZARD,2026-08-02,2026,,IFL,#4 Orlando Pirates,#1 Green Bay Blizzard,1.0,0.0,0.0,34.0,22.0,36.0,8.0,283.0,8.0,8.0,1.0,0.0,8.0
